Date,User,Capitec_Tweets
2022-12-23 19:01:41+00:00,MimiVuyokazi,@CapitecBankSA @Kholi_Hleleni 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
2022-12-23 18:51:23+00:00,101_scottie,@CapitecBankSA why can’t we pay our beneficiaries on the app? Only payments one can make is Capitec to Capitec other banks it says account number invalid
2022-12-23 18:43:39+00:00,BROKEBILLIONA10,@Jazzie654 @CapitecBankSA  clients 😂
2022-12-23 18:31:07+00:00,Comments102,"Grass is not greener on the other side. 🤣 or should I say you want jump straight onto the fire?

After investigations @CapitecBankSA will refund you, your has insurance."
2022-12-23 18:24:13+00:00,bizawe2,@CapitecBankSA Khanidiyeke. Or you just running away from the petrol part?
2022-12-23 18:22:33+00:00,themadhatter308,@eNCA @CapitecBankSA No when I'm in public I keep my phone in my pocket and my head on a swivel.
2022-12-23 18:21:36+00:00,CapitecBankSA,@bizawe2 Kindly visit a branch to verify your details. You will then be able to access the App.
2022-12-23 18:20:27+00:00,bizawe2,@CapitecBankSA No.
2022-12-23 18:19:45+00:00,CapitecBankSA,@bizawe2 Have you recently done a sim swap?
2022-12-23 18:18:47+00:00,bizawe2,@CapitecBankSA Your branches are far and inconvenience my time. Unless you give me petrol money. With my fnb app I don't have to go to the branch when I have uploaded the app on a new device. Not that I am praising them. I struggle to buy prepaid electricity from my fnb app too.
2022-12-23 18:11:32+00:00,eNCA,"[ICYMI] Has your phone ever been snatched? Watch #BankingSafetyMatters here: https://t.co/JhnvN1Q0LQ

@CapitecBankSA"
2022-12-23 17:58:20+00:00,MakaTaylor3,@CapitecBankSA oh it might be my phone then... thanks for the feedback
2022-12-23 17:54:36+00:00,CapitecBankSA,"@bizawe2 Hi there, we regret to learn of your negative App experience. Our branch will be able to assist you."
2022-12-23 17:23:21+00:00,TUMI02GP,"@neo_mngadi @CapitecBankSA 🤣🤣🤣🤣🤣
Akere I don't wanna spread gossip without right of reply"
2022-12-23 17:22:32+00:00,neo_mngadi,"@TUMI02GP @CapitecBankSA I didn't want want to laugh. Mara the part where you are asking ""Am i lying Capitec"" finishes me. I am sorry about your ordeal. Ps. I had a similar experience."
2022-12-23 17:19:19+00:00,keightuu3,"@MichaelBucwa Let's be honest 
@CapitecBankSA  has to take the cup
The app is very very very very good 
And their charges are very low"
2022-12-23 17:10:15+00:00,zEziminqweno,@OnkeJonasZA @CapitecBankSA Tell me about it
2022-12-23 17:07:25+00:00,CapitecBankSA,"@maitt2002 To add biometric sign in please follow the below steps: 
&gt; Settings
&gt; Biometrics
&gt; Add your fingerprint/facial-recognition
 Please note that your phone needs to have these features in order to activate them on the App."
2022-12-23 16:56:45+00:00,maitt2002,@CapitecBankSA I do keep my login details to my self. But don’t you think allowing multiple attempts poses a threat. Other banks block the account after 3 attempts. There’s a reason why they do that.
2022-12-23 16:52:49+00:00,maitt2002,@CapitecBankSA Where do I activate facial recognition?
2022-12-23 16:49:49+00:00,CapitecBankSA,"@maitt2002 Hi there, you do have the option for facial recognition and your login details should only be available to you."
2022-12-23 16:44:30+00:00,maitt2002,@CapitecBankSA @KennethTumelo2 Your banking App is very unsecured. It allows multiple tries when attempting to log in. A person can try as many times as possible. It doesn’t block the account after 3 attempts like other banks. That’s very risky.
2022-12-23 16:39:52+00:00,Buhle_GC,@Ferdina35411587 @TUMI02GP @CapitecBankSA @Liltoosi Will try
2022-12-23 16:39:11+00:00,Buhle_GC,@UleMbugus @TUMI02GP @CapitecBankSA @instant_cyber Thank you so much
2022-12-23 16:31:30+00:00,TownTerror247,@CapitecBankSA OK we'll do
2022-12-23 15:46:16+00:00,_TruerMajolaii,@TUMI02GP @CapitecBankSA Their goalsave interest is amazing too. 🙏
2022-12-23 15:45:51+00:00,TheInsiderSA,Discover how @CapitecBankSA 's marketing team are celebrating #LivingBetter: https://t.co/ODLVBhCVia #CapitecLiveBetter #TheInsiderSA https://t.co/DsfGYsa5zs
2022-12-23 15:34:35+00:00,CapitecBankSA,"@Kholi_Hleleni Hi Kholiwe, your tweet is concerning. We would like to take a closer look into your situation, kindly DM us."
2022-12-23 15:28:50+00:00,TUMI02GP,@_TruerMajolaii @CapitecBankSA Found my card today...will be properly making use of it https://t.co/gnmyqwhjq0
2022-12-23 15:27:26+00:00,_TruerMajolaii,@TUMI02GP @CapitecBankSA Tyme bank is my new child. I suffered a lot from Capitec Bank.
2022-12-23 15:27:20+00:00,madona_macdee,@tymebankza @CapitecBankSA uhlulwa yin? https://t.co/YCQdyNiNOj
2022-12-23 15:18:08+00:00,TUMI02GP,@_TruerMajolaii @CapitecBankSA Bro....it's mad
2022-12-23 15:16:10+00:00,_TruerMajolaii,@TUMI02GP @CapitecBankSA I closed mine on the 15th of December. I don't understand how does a bank allow fraudulent withdrawals on my account not even once and they want to charge me 80 rand to investigate themselves. Jokes my friend 🙆‍♂️
2022-12-23 15:12:25+00:00,trea_88,"@MichaelBucwa @StandardBankZA is the best by far. I’ve used @FNBSA @Nedbank @CapitecBankSA, but they don’t reach @StandardBankZA at all"
2022-12-23 15:10:03+00:00,Neo67485955,"@MichaelBucwa Obviously the best is @CapitecBankSA best user friendly app,the worst has to be @FNBSA"
2022-12-23 15:06:36+00:00,TUMI02GP,@ladyhuneybee @andiko_ryt @CapitecBankSA Do you have a couch?
2022-12-23 15:05:23+00:00,CapitecBankSA,@liefieB A branch visit would be required.
2022-12-23 15:04:03+00:00,7pmInJozi,Mixing @StandardBankZA and International payments is a disaster…you guys are the worst @CapitecBankSA did far better…even the assistants are the worst….
2022-12-23 15:01:31+00:00,MatthewsMahlubi,@MichaelBucwa It looks like it's only @CapitecBankSA  that is responding to queries here. It says something about other banks.
2022-12-23 15:00:22+00:00,ladyhuneybee,@andiko_ryt @TUMI02GP @CapitecBankSA Weeeh  where must one go
2022-12-23 14:59:57+00:00,TillyTerBlanche,@628_lincoln @CapitecBankSA The selfie face security Function does not work
2022-12-23 14:58:20+00:00,liefieB,"@CapitecBankSA It’s just the phone that was changed, number stayed the same. I got the visit branch notification after trying to activate it the app."
2022-12-23 14:58:16+00:00,AnitaVenter16,@TheInsiderSA @CapitecBankSA To open a new bank account and start saving money #CapitecLiveBetter #TheInsider
2022-12-23 14:53:49+00:00,WOE_whatonearth,@MTVBaseSouth @CapitecBankSA why did you hire air heads oh right its their beauty you want not what comes out there mouth..got it.
2022-12-23 14:51:48+00:00,AthiB,@TUMI02GP @CapitecBankSA @CapitecBankSA is he lying? https://t.co/XV0A6qYgWx
2022-12-23 14:43:42+00:00,East_Goddess_,"@CapitecBankSA hi, how do I go about reversing an unauthorized dedit order?"
2022-12-23 14:37:22+00:00,Mbuyiseli1,@sa_lottery @FNBSA @CapitecBankSA @StandardBankZA @tymebankza How do I check that I'm the winner?
2022-12-23 14:35:13+00:00,Buhle_GC,"@TUMI02GP @CapitecBankSA had R300 taken from my account , when I called the agent said ""someone must have your card details""I was like thats what Im reporting and they said ""Unfortunately there is nothing we can do to help recover the charges but you can change your card and you will be charged R70.00"""
2022-12-23 14:22:22+00:00,Steve_173,@CapitecBankSA
2022-12-23 14:09:00+00:00,PeterShomang,@TUMI02GP @CapitecBankSA How so without your finger print?
2022-12-23 14:06:28+00:00,Leeto_Love,@Motsamai_pheke @Reggie_LongLegs @MichaelBucwa @CapitecBankSA His dad wanted to turn R30k into R300k in 24 hours…
2022-12-23 13:52:24+00:00,CapitecBankSA,"@liefieB Have you recently changed your cellphone number, or did you do a sim swap/port from another network?"
2022-12-23 13:44:17+00:00,andiko_ryt,@ladyhuneybee @TUMI02GP @CapitecBankSA You’d be brave to go with Absa
2022-12-23 13:43:01+00:00,liefieB,@CapitecBankSA Yes..
2022-12-23 13:22:50+00:00,Motsamai_pheke,@Reggie_LongLegs @MichaelBucwa @CapitecBankSA Ur dad o bechile man
2022-12-23 13:22:26+00:00,BOBBYSETHOGA,@CapitecBankSA She did
2022-12-23 13:12:39+00:00,TheIcemanMagic,"@StandardBankZA That in a weeks time, those merchants will bank, and there won't be sufficient funds to to pay them, despite having already paid them a week earlier. Im not happy, and ill fight this issue not only for me, but for every client of
 @FNBSA , @AbsaSouthAfrica @CapitecBankSA"
2022-12-23 13:11:31+00:00,Wiseman_Sibande,@riridiamond7912 @TUMI02GP @CapitecBankSA Lol so they @CapitecBankSA decided to mize you for real ?
2022-12-23 13:10:55+00:00,cathpalse,@MichaelBucwa @CapitecBankSA  is the girl she think she is 🔥🔥
2022-12-23 13:10:09+00:00,TheIcemanMagic,"@StandardBankZA You, @AbsaSouthAfrica ,@FNBSA @CapitecBankSA etc, need to sort out the issue around merchants not banking transactions/payments instantly. This issue around merchants only banking payments 3 days later, a week later is nonsense..we cant be afraid of transacting, because we fear"
2022-12-23 13:09:39+00:00,CapitecBankSA,@tyreal001 Please contact our Client Care team on 0860102043 for further assistance.
2022-12-23 13:07:40+00:00,CapitecBankSA,"@BOBBYSETHOGA Please request your wife to reach out to us via a private message, with a contact number and account number for us to follow up."
2022-12-23 13:06:33+00:00,BOBBYSETHOGA,@CapitecBankSA Phalaborwa branch
2022-12-23 13:04:34+00:00,CapitecBankSA,"@BOBBYSETHOGA Hi Matsobane, we are sorry to hear this. Which branch did your wife visit?"
2022-12-23 13:01:21+00:00,TheIcemanMagic,"@CapitecBankSA Do you guys charge honoring fees, for payments where there is no funds. Or do you ask the customer, If you can honor that payment or not. Im looking for a simple solution, where if there is no funds, that i get notified that no fund."
2022-12-23 12:58:47+00:00,TUMI02GP,"@ladyhuneybee @CapitecBankSA I'm not saying don't, but I'm saying @CapitecBankSA may or may not say it's your fault if you get robbed, ""regardless of circumstances"""
2022-12-23 12:56:32+00:00,ladyhuneybee,@TUMI02GP @CapitecBankSA So I must just go switch my salary to absa u say
2022-12-23 12:54:02+00:00,nxu_ntandokazi,"Malume please be my Santa This Xmas @CapitecBankSA @DJTira

#SlamTheScam"
2022-12-23 12:34:10+00:00,CapitecBankSA,"@senzogama915 Hi Senzo, please send us a private message for us to explain the payout process."
2022-12-23 12:30:23+00:00,CapitecBankSA,"@MakaTaylor3 Hi @MakaTaylor3, we're sorry to hear this. The screenshot feature depends on your device's security settings, name and model."
2022-12-23 12:23:52+00:00,senzogama915,@CapitecBankSA @TownTerror247 @CapitecBankSA what happens if I win lotto after playing from your app?
2022-12-23 12:21:37+00:00,BOBBYSETHOGA,@MichaelBucwa @CapitecBankSA my wife lost her wallet and everything was there then she blocked her card. When she get to capitec they still want ID even though she explain that it was stolen
2022-12-23 12:11:41+00:00,CapitecBankSA,"@KievietTshepo Hi there, thank you for your interest in Capitec. 
You can apply at https://t.co/ovezJdaO84
Good luck :-)"
2022-12-23 12:10:32+00:00,tyreal001,@CapitecBankSA Only got declined messages: https://t.co/34vTvJN2CJ
2022-12-23 12:09:06+00:00,IIDonQuixote,@Kamo_magesh @CapitecBankSA Halla next time you got a bank job
2022-12-23 12:07:45+00:00,CapitecBankSA,"@vanDerVito Hi there, thank you for reaching out to us. Please confirm if relayed your concerns with the branch manager?"
2022-12-23 12:04:18+00:00,_Dumza,"@theblacklistwel @CapitecBankSA @mchlezzz Check your online limit, also you can activate your Virtual Card and use that for online purchases/payments. A lot safe as the card number differs from your normal debit card."
2022-12-23 12:02:05+00:00,CapitecBankSA,"@theblacklistwel Hi there, which error are you seeing?"
2022-12-23 11:52:16+00:00,KievietTshepo,@CapitecBankSA yea please need to be part of that development.. where can I submit my CV
2022-12-23 11:41:57+00:00,CapitecBankSA,@ItsWendyChief Please confirm feedback provided from the store.
2022-12-23 11:41:01+00:00,CapitecBankSA,"@tyreal001 Hi Anna, we are sorry to learn about your experience. Please advise the error message received to assist."
2022-12-23 11:39:47+00:00,krugerbrits,Why can’t banks process payments on public holidays? Do systems also take holidays? Surely we are in a day and age where these can be processed anytime. @Yoco_ZA @FNBSA @AbsaSouthAfrica @Nedbank @StandardBankZA @CapitecBankSA
2022-12-23 11:37:54+00:00,theblacklistwel,@CapitecBankSA @mchlezzz I am struggling to do online payments with my Capitac.
2022-12-23 11:37:16+00:00,Mandilake13,@CapitecBankSA @marthafocker_ You guys are shameless 😂😂😂 https://t.co/dDJjXI5GGc
2022-12-23 11:31:55+00:00,shibemmokgotho,@TUMI02GP @CapitecBankSA The entire year people have been told about how messy capitec is but yet they stayed.
2022-12-23 11:23:05+00:00,MakaTaylor3,@MichaelBucwa @CapitecBankSA though it doesn't allow me to screenshot
2022-12-23 11:20:59+00:00,CapitecBankSA,"@MartinLotterin2 Hi Martin, we will need unabridged birth certificate to assist."
2022-12-23 11:16:29+00:00,ItsWendyChief,@CapitecBankSA yes.
2022-12-23 11:16:04+00:00,MakaTaylor3,@CapitecBankSA why can't we screenshot Vele 🤔
2022-12-23 11:14:24+00:00,CapitecBankSA,"@ItsWendyChief Hi there, please confirm if you have confirm the retail store to request a refund."
2022-12-23 11:14:08+00:00,NaasierH,@CapitecBankSA I would if there was a response from you Facebook
2022-12-23 11:11:54+00:00,Rato04,So @FNBSA @StandardBankZA @CapitecBankSA you've made an arrangement with @CheckersSA and @PicknPay that we can draw from their tills. It's becoming really annoying and unpleasant that the cashiers feel like we're such an inconvenience. There's never a right to withdraw from..1/2
2022-12-23 11:08:53+00:00,CapitecBankSA,"@NaasierH Hi Naasier, you may refer to our previous communication on Facebook."
2022-12-23 11:08:26+00:00,MR_TANGBON,@MichaelBucwa @CapitecBankSA 🙌
2022-12-23 11:06:50+00:00,CapitecBankSA,"@TheIcemanMagic Hi Isgak, please elaborate on your tweet so that we may best assist."
2022-12-23 11:06:00+00:00,PrincessSkhu,@TUMI02GP @Gcwalumuzi_ @CapitecBankSA Fo any of the other bank offer you your money back after you were robbed?
2022-12-23 10:55:45+00:00,Dee_Sat,@sphah796 @Ladydu_sa @MichaelBucwa @CapitecBankSA @FNBSA On an app?
2022-12-23 10:51:15+00:00,sphah796,"@Ladydu_sa @MichaelBucwa @CapitecBankSA is bad news, even home affairs queues are better, my home is @FNBSA is the best"
2022-12-23 10:37:42+00:00,tyreal001,@CapitecBankSA hello! It’s happened twice now that when trying to pay with Apple Pay on a @Nedbank card machine it declines. Is there any known issue??
