Date,User,ABSA_Tweets
2022-12-02 18:54:42+00:00,Lele26439058,"@AbsaSouthAfrica No setup costs 
Only 2.75% charged per transaction"
2022-12-02 18:52:08+00:00,AmaMdi27,"@AbsaSouthAfrica No upfront costs
2.75% per transaction
#AbsaSmallBizFriday"
2022-12-02 18:50:06+00:00,Melissa_louw1,"@AbsaSouthAfrica No set up costs 
Only 2.75% charged per transaction #AbsaSmallBizFriday"
2022-12-02 18:48:44+00:00,Chantal99619279,"@AbsaSouthAfrica No set up costs 
2.75% per transaction #AbsaSmallBizFriday"
2022-12-02 18:47:24+00:00,Petersen9765421,"@AbsaSouthAfrica No set up costs 
Only 2.75% per transaction 🙏🙏🎁🎅🤞🤞 #AbsaSmallBizFriday"
2022-12-02 18:46:49+00:00,Petersen9765421,"@AbsaSouthAfrica No set up costs 
Only 2.75% per transaction
🙏🙏🎁🎅  #AbsaSmallBizFriday"
2022-12-02 18:43:47+00:00,Petersen9765421,"@AbsaSouthAfrica No set up costs,2.75% per transaction 🍀🤞🎁🎅🙏🙏#AbsaSmallBizFriday @AbsaSouthAfrica"
2022-12-02 18:42:55+00:00,Petersen9765421,"@AbsaSouthAfrica No set up costs,2.75% per transaction 🤞🤞❤🎁🎅#AbsaSmallBizFriday @AbsaSouthAfrica"
2022-12-02 18:42:17+00:00,Petersen9765421,"@AbsaSouthAfrica No set up costs,2.75% per transaction ❤❤🤞🎁🎅🎅#AbsaSmallBizFriday @AbsaSouthAfrica"
2022-12-02 18:41:49+00:00,Petersen9765421,@AbsaSouthAfrica No set up costs;only 2.75% charged per transaction 🤞🤞🎁🎅 #AbsaSmallBizFriday @AbsaSouthAfrica
2022-12-02 18:41:08+00:00,Petersen9765421,"@AbsaSouthAfrica No set up costs,2.75% per transaction 🎁🎁🎅🍀#AbsaSmallBizFriday @AbsaSouthAfrica"
2022-12-02 18:40:32+00:00,Petersen9765421,"@AbsaSouthAfrica No set up costs,2.75% per transaction 🤞🤞🎁🎅#AbsaSmallBizFriday @AbsaSouthAfrica"
2022-12-02 18:40:07+00:00,Petersen9765421,"@AbsaSouthAfrica No set up costs,2.75% per transaction #AbsaSmallBizFriday @AbsaSouthAfrica 🎁🤞❤💃🏻🎅🎁🎅🎁🤞🤞🍀🍀🍀🍀"
2022-12-02 18:39:24+00:00,Petersen9765421,"@AbsaSouthAfrica No set up costs,only 2.75% per transaction 🤞🤞🍀🎁🎅❤❤💃🏻💃🏻#AbsaSmallBizFriday @AbsaSouthAfrica"
2022-12-02 18:37:26+00:00,Coll_fourie2,"@AbsaSouthAfrica No upfront costs 
2.75% per transaction 💫 #AbsaSmallBizFriday"
2022-12-02 18:37:13+00:00,nembilwi_ndiche,@AbsaSouthAfrica Mxm
2022-12-02 18:34:25+00:00,She99161499,"@AbsaSouthAfrica No upfront costs 
2.75% Per Transaction #AbsaSmallBizFriday"
2022-12-02 18:33:21+00:00,2Kool_4_Skool,"@AbsaSouthAfrica No upfront costs,only  2.75% charged per transaction #AbsaSmallBizFriday"
2022-12-02 18:32:56+00:00,Bradley__jan,"@AbsaSouthAfrica No upfront costs 
2.75% per transaction 💞💞 #AbsaSmallBizFriday"
2022-12-02 18:32:04+00:00,Laee_qahf2,"@AbsaSouthAfrica No set-up costs,Only 2.75% are charged per transaction #AbsaSmallBizFriday"
2022-12-02 18:25:11+00:00,fidelcastro010,@AbsaSouthAfrica At AddPay we only take 2.5%
2022-12-02 18:23:08+00:00,Esmerel31982400,"@AbsaSouthAfrica No set-up costs,only 2.75% per transaction #AbsaSmallBizFriday @AbsaSouthAfrica"
2022-12-02 18:16:40+00:00,johan_schoe4,"@AbsaSouthAfrica No upfront costs
Only 2.75% charged per transaction #AbsaSmallBizFriday"
2022-12-02 18:16:31+00:00,Shitshembiso_M,@Powerfm987 @glocal_thando @AbsaSouthAfrica Ha tivana?
2022-12-02 18:16:11+00:00,johan_schoe4,"@AbsaSouthAfrica No upfront costs,only 2.75% are charged per transaction #AbsaSmallBizFriday"
2022-12-02 18:15:35+00:00,johan_schoe4,"@AbsaSouthAfrica No upfront costs,only  2.75% charged per transaction #AbsaSmallBizFriday"
2022-12-02 18:14:09+00:00,TheInHouseBf,"@AbsaSouthAfrica No set-up costs,only 2.75% charged per transaction #AbsaSmallBizFriday"
2022-12-02 18:13:27+00:00,Tonyworldwide1,"@AbsaSouthAfrica No set-up costs,only 2.75% charged per transaction #AbsaSmallBizFriday"
2022-12-02 18:13:03+00:00,Nsovo49092898,"@AbsaSouthAfrica There are no setup costs incurred, just a 2.75% commission fee on every transaction"
2022-12-02 18:12:56+00:00,ARAK_ZA1,"@AbsaSouthAfrica No set-up costs,only 2.75% charged per transaction #AbsaSmallBizFriday"
2022-12-02 18:10:39+00:00,Petersen9765421,"@AbsaSouthAfrica No upfront costs 
Only 2.75% charged per transaction ❤🎁🎅 #AbsaSmallBizFriday"
2022-12-02 18:09:57+00:00,Petersen9765421,"@AbsaSouthAfrica No upfront costs
2.75% per transaction 🤞🎁
 #AbsaSmallBizFriday"
2022-12-02 18:09:30+00:00,Petersen9765421,"@AbsaSouthAfrica No upfront costs 
2.75% per transaction 🤞🍀🎁 #AbsaSmallBizFriday"
2022-12-02 18:08:43+00:00,ash_ramjathan,"@AbsaSouthAfrica #AbsaSmallBizFriday 

No setup costs 

Only  2.75% charged per transaction"
2022-12-02 18:08:19+00:00,Mrsamue54478865,"@AbsaSouthAfrica No set up costs 
2.75% per transaction #AbsaSmallBizFriday"
2022-12-02 18:06:12+00:00,KUTHATHU,"No upfront costs 
Only 2.75% charged per transaction 
#AbsaSmallBizFriday @AbsaSouthAfrica Real Banking is Defined !"
2022-12-02 18:05:35+00:00,KUTHATHU,"@AbsaSouthAfrica No upfront costs 
Only 2.75% charged per transaction 
#AbsaSmallBizFriday"
2022-12-02 18:03:44+00:00,ThamiDreamchas1,"@AbsaSouthAfrica Only 2.75% per transaction and no upfront fees. 
#AbsaSmallBizFriday"
2022-12-02 18:02:54+00:00,village_mary,"@AbsaSouthAfrica No upfront costs
2.75% per transaction
#AbsaSmallBizFriday"
2022-12-02 17:58:13+00:00,soshaghoboza,"@AbsaSouthAfrica No set up costs
Only 2.75% charged per transaction"
2022-12-02 17:55:08+00:00,Phiwe63385621,"@AbsaSouthAfrica #AbsaSmallBizFriday 

No set up costs

Only 2.75% charged per transaction"
2022-12-02 17:50:05+00:00,lethaboPJ,@Powerfm987 @glocal_thando @AbsaSouthAfrica She’s such a natural. We need her behind the mic more often.
2022-12-02 17:49:50+00:00,Comfort__Ndlovu,"@AbsaSouthAfrica 2.75% Per Transaction 
#AbsaSmallBizFriday"
2022-12-02 17:45:41+00:00,MadikizelaThado,@MelikhayaL3006 @_Thaso @ulangelihlee @Nedbank @CapitecBankSA @AbsaSouthAfrica 🤣🤣🤣🤣🥹
2022-12-02 17:44:07+00:00,Kuhlengwanya,"@AbsaSouthAfrica #AbsaSmallBizFriday 
No set up costs
Only 2.75% charged per transaction"
2022-12-02 17:42:24+00:00,Robby68500193,"@AbsaSouthAfrica 2,75%
#AbsaSmallBizFriday"
2022-12-02 17:40:13+00:00,TshehlakgoloA,"@AbsaSouthAfrica 2.75%
#AbsaSmallBizFriday"
2022-12-02 17:39:40+00:00,allienkahloleng,"@AbsaSouthAfrica 2,75%
#AbsaSmallBizFriday"
2022-12-02 17:39:24+00:00,Fefe_M90,"@AbsaSouthAfrica 2.75% per transaction 
#AbsaSmallBizFriday"
2022-12-02 17:35:12+00:00,colinJ___,"@AbsaSouthAfrica no upfront costs 
* 2.75% per transaction
#AbsaSmallBizFriday"
2022-12-02 17:33:34+00:00,Megan_doll__,"@AbsaSouthAfrica Absa bank card

#AbsaSmallBizFriday"
2022-12-02 17:33:16+00:00,HadebePepe_,"@AbsaSouthAfrica #AbsaSmallBizFriday 

No set up costs

Only 2.75% charged per transaction"
2022-12-02 17:32:35+00:00,Megan_doll__,@AbsaSouthAfrica 2.75% #AbsaSmallBizFrida
2022-12-02 17:32:04+00:00,A_mich1402,"@AbsaSouthAfrica No upfront set up costs,only 2.75% per transaction #AbsaSmallBizFriday"
2022-12-02 17:29:50+00:00,_Phiwe_Dlamini,"@AbsaSouthAfrica #AbsaSmallBizFriday 

No set up costs

Only 2.75% charged per transaction"
2022-12-02 17:27:27+00:00,iamJumok,@MelikhayaL3006 @_Thaso @ulangelihlee @Nedbank @CapitecBankSA @AbsaSouthAfrica Savage 😂🤣
2022-12-02 17:27:05+00:00,Makopo1,"@AbsaSouthAfrica Not upfront fees.
Only R2.75 per transaction.
#AbsaSmallBizFriday"
2022-12-02 17:26:08+00:00,giovannocol,"@AbsaSouthAfrica No upfront costs and 
2.75% per transaction

#AbsaSmallBizFriday"
2022-12-02 17:24:00+00:00,johan_schoe4,"@AbsaSouthAfrica No upfront costs 
2.75% per transaction 💯💯 #AbsaSmallBizFriday https://t.co/cWZaBVrHSO"
2022-12-02 17:22:48+00:00,CandyMncwabe,"Been getting reject emails from @AbsaSouthAfrica since yesterday. I feel like that's their way of telling me to STOP pestering them, they just don't wanna share their bread with me😭😭💔ngl it hurts"
2022-12-02 17:22:34+00:00,johan_schoe4,"@AbsaSouthAfrica No upfront costs 
2.75% per transaction 👍 #AbsaSmallBizFriday"
2022-12-02 17:20:34+00:00,Edwardkm111May,@ANELISA_VILLE @AbsaSouthAfrica Yes.
2022-12-02 17:20:22+00:00,johan_schoe4,"@AbsaSouthAfrica No upfront costs,2.75% per transaction 💯💯 #AbsaSmallBizFriday"
2022-12-02 17:19:11+00:00,johan_schoe4,"@AbsaSouthAfrica No set up costs,2.75% per transaction #AbsaSmallBizFriday"
2022-12-02 17:18:26+00:00,johan_schoe4,"@AbsaSouthAfrica No upfront costs 
2.75% per transaction 💯
#AbsaSmallBizFriday"
2022-12-02 17:06:26+00:00,MercyNaidoo,"@AbsaSouthAfrica #AbsaSmallBizFriday 
No setup costs 
Only 2.75% charged per transaction"
2022-12-02 17:02:35+00:00,Iam_megps2,"@AbsaSouthAfrica No upfront set-up costs,only 2.75% per transaction #AbsaSmallBizFriday"
2022-12-02 17:00:45+00:00,Miss_MeenaS,"@AbsaSouthAfrica @ashtag_10 

#AbsaSmallBizFriday 

No set up costs

Only 2.75% charged per transaction"
2022-12-02 17:00:06+00:00,ecr_drive_team,"#ECRSoundsLikeSummer coming in hot (literally) 🔥🎶

If you’re missing this one’s join us for the next #MusicPopUp @AbsaSouthAfrica 💛😍 https://t.co/PxWFEme2MB"
2022-12-02 16:47:55+00:00,MaryNapoleon3,"@AbsaSouthAfrica No upfront costs
2.75% per transaction
#AbsaSmallBizFriday"
2022-12-02 16:29:54+00:00,MelikhayaL3006,@_Thaso @ulangelihlee @Nedbank It’s easy wethu nange @CapitecBankSA or @AbsaSouthAfrica
2022-12-02 16:27:43+00:00,Minenhl_20,"@AbsaSouthAfrica There are no set up costs 
#AbsaSmallBizFriday"
2022-12-02 16:24:52+00:00,G668822,"#AbsaSmallBizFriday  No front up Cost, only 2.75%per transaction. @AbsaSouthAfrica"
2022-12-02 16:24:40+00:00,G668822,"@AbsaSouthAfrica #AbsaSmallBizFriday  No front up Cost, only 2.75%per transaction."
2022-12-02 16:21:57+00:00,Powerfm987,"Welcome to the Express Edition of #POWERBusiness with @glocal_thando until 19:00.

Get in touch with us throughout the show.
☎️: 0861 987 000
📲: 083 303 7093 

#POWERBusiness is proudly sponsored by @AbsaSouthAfrica https://t.co/JI3HoQnqCU"
2022-12-02 16:14:36+00:00,judypadayachee,"@AbsaSouthAfrica 2.75% per transaction
#AbsaSmallBizFriday
❤️"
2022-12-02 16:14:06+00:00,judypadayachee,"@AbsaSouthAfrica 2.75% per transaction
#AbsaSmallBizFriday"
2022-12-02 16:13:41+00:00,ANELISA_VILLE,@AbsaSouthAfrica Absa rewards program will be free from next year.. No more R23 monthly fee?
2022-12-02 16:10:22+00:00,klopperg2,"@AbsaSouthAfrica There is no front up cost, only 2.75% per transaction. #AbsaSmallBizFriday"
2022-12-02 16:09:20+00:00,MpjdeanMichelle,"@AbsaSouthAfrica #AbsaSmallBizFriday No front up Cost, only 2.75%per transaction.🥳"
2022-12-02 16:08:11+00:00,LechellBotes2,"@AbsaSouthAfrica #AbsaSmallBizFriday  No front up Cost, only 2.75%per transaction."
2022-12-02 16:07:09+00:00,KeagueWilliams,"@AbsaSouthAfrica No upfront costs, 2.75% per transaction
#AbsaSmallBizFriday"
2022-12-02 16:04:58+00:00,Chlo_Williams18,"@AbsaSouthAfrica No upfront costs, 2.75% per transaction
#AbsaSmallBizFriday"
2022-12-02 16:01:13+00:00,Candi_lombari26,"@AbsaSouthAfrica No upfront costs,only 2.75% charged per transaction ✨️ #AbsaSmallBizFriday"
2022-12-02 16:00:08+00:00,Candi_lombari26,"@AbsaSouthAfrica No upfront costs,you only need to pay 2.75% per transaction 
#AbsaSmallBizFriday ✨️"
2022-12-02 15:58:23+00:00,BabeSpear,"@AbsaSouthAfrica No setup costs 
2.75% charged per transaction #AbsaSmallBizFriday"
2022-12-02 15:57:10+00:00,Candi_lombari26,"@AbsaSouthAfrica No upfront costs,2.75% per transaction #AbsaSmallBizFriday ✨️✨️"
2022-12-02 15:55:38+00:00,allie_igshaan,"@AbsaSouthAfrica #AbsaSmallBizFriday 
Only 2.75% charged per transaction ...
@BuyiselwaNjoli"
2022-12-02 15:54:52+00:00,allie_igshaan,"@AbsaSouthAfrica #AbsaSmallBizFriday 

Only 2.75% charged per transaction 
@BuyiselwaNjoli"
2022-12-02 15:48:42+00:00,Georgekhoza007,"@AbsaSouthAfrica #AbsaSummerOfICan
❤️❤️❤️❤️❤️❤️❤️❤️"
2022-12-02 15:48:32+00:00,Edwardkm111May,@AbsaSouthAfrica Best bank by far!!!
2022-12-02 15:47:37+00:00,Mwah2u2,@AbsaSouthAfrica #AbsaSummerOfICan
2022-12-02 15:47:11+00:00,smokeybabes4,@AbsaSouthAfrica 2.75% #AbsaSmallBizFriday😁💗😉💘😉☺️😘☺️😘🎉😳☺️😘💗☺️😳💗😳💗😳☺️😳☺️😳☺️💗😳☺️😳 💜💗❤️🎵💜💗🎵💜💗🎵😁💙💗❤️💗💓🎵💗💓💗💓🎵💓🎧💜💜💗💓💜🎐✨️😛🥲🥲🥎🥲
2022-12-02 15:46:55+00:00,smokeybabes4,@AbsaSouthAfrica 2.75% #AbsaSmallBizFriday😁💗😉💘😉☺️😘☺️😘🎉😳☺️😘💗☺️😳💗😳💗😳☺️😳☺️😳☺️💗😳☺️😳 💜💗❤️🎵💜💗🎵💜💗🎵😁💙💗❤️💗💓🎵💗💓💗💓🎵💓🎧💜💜💗💓💜🍒🦁🎐😀😀🐺😀
2022-12-02 15:46:48+00:00,smokeybabes4,@AbsaSouthAfrica 2.75% #AbsaSmallBizFriday😁💗😉💘😉☺️😘☺️😘🎉😳☺️😘💗☺️😳💗😳💗😳☺️😳☺️😳☺️💗😳☺️😳 💜💗❤️🎵💜💗🎵💜💗🎵😁💙💗❤️💗💓🎵💗💓💗💓🎵💓🎧💜💜💗💓💜🎉🎉🙃🙃🍓
2022-12-02 15:46:30+00:00,AbsaSouthAfrica,"We’re outside this summer!  So Dezemba right this festive and ensure you have no drama when it’s time to pay. Add your Absa card to your mobile digital wallet on your device and make cardless, contactless payments on the go, wherever you do life this festive!

#AbsaSummerOfICan https://t.co/c14jOMFyTj"
2022-12-02 15:42:33+00:00,SaziMajola,@nose_pasta @AbsaSouthAfrica Damn. I get payments from overseas so probably that's why ABSA is charging my business account an admin fee.
2022-12-02 15:39:03+00:00,Onalo_M,"@AbsaSouthAfrica #AbsaSmallBizFriday 
No setup costs 
Only 2.75% charged per transaction"
2022-12-02 15:38:16+00:00,Onalo_M,"@AbsaSouthAfrica 2.75% per transaction
#AbsaSmallBizFriday"
2022-12-02 15:34:36+00:00,babe20221,"@AbsaSouthAfrica 2.75% charged per transaction,,
@hayley_barends #AbsaSmallBizFriday"
2022-12-02 15:34:21+00:00,babe20221,"@AbsaSouthAfrica 2.75% charged per transaction... 
@hayley_barends #AbsaSmallBizFriday"
2022-12-02 15:34:02+00:00,babe20221,"@AbsaSouthAfrica 2.75% charged per transaction
@hayley_barends #AbsaSmallBizFriday"
2022-12-02 15:34:00+00:00,AbsaSouthAfrica,PODCAST | Reflections on this year’s Black Friday https://t.co/aoXLuvsHsx via @BusinessLiveSA
2022-12-02 15:32:44+00:00,Bradley__jan,"@AbsaSouthAfrica No setup costs 
2.75% per transaction 
#AbsaSmallBizFriday"
2022-12-02 15:32:29+00:00,Nokwanda_MP,"@AbsaSouthAfrica 2.75% per transaction
#AbsaSmallBizFriday"
2022-12-02 15:31:33+00:00,Bradley__jan,"@AbsaSouthAfrica No setup costs,2.75% per transaction #AbsaSmallBizFriday"
2022-12-02 15:29:18+00:00,Bradley__jan,"@AbsaSouthAfrica No upfront costs,only 2.75% per transaction #AbsaSmallBizFriday"
2022-12-02 15:28:20+00:00,Sandy24880787,"@AbsaSouthAfrica 2.75% charged per transaction. 
@hayley_barends #AbsaSmallBizFriday"
2022-12-02 15:28:10+00:00,Sandy24880787,"@AbsaSouthAfrica 2.75% charged per transaction
@hayley_barends #AbsaSmallBizFriday"
2022-12-02 15:28:08+00:00,ecr_drive_team,"We are ready to wind down, chill out and relax with Matthew Mole at Willow Way Manor

Make festive easier with @AbsaSouthAfrica

#MusicPopUp  #ECRSoundsLikeSummer https://t.co/w3ItuKRy2U"
2022-12-02 15:24:01+00:00,ANELISA_VILLE,@AbsaSouthAfrica Absa rewards program will be free from next year? No more R23 monthly fee?
2022-12-02 15:20:33+00:00,Kimmiebee444,@AbsaSouthAfrica 2.75% per transaction #AbsaSmallBizFriday
2022-12-02 15:18:54+00:00,LeboTheFoodie,"@AbsaSouthAfrica No setup costs 
Only 2.75% charged per transaction @hayley_barends #AbsaSmallBizFriday"
2022-12-02 15:18:07+00:00,AbsaSouthAfrica,"@herrscherkc Hi there, thank you for reaching out to us. Please accept our sincere apology for the inconvenience caused. Please visit your nearest Absa branch to exchange the note."
2022-12-02 15:13:17+00:00,AbsaSouthAfrica,"Our cover is designed just for you. Go from uninsured to insured in minutes. Apply for and manage your policy anywhere, 24/7 on our convenient online portal. 
 
Apply now at https://t.co/1pOoCWSMGY
#ICanWithAbsa https://t.co/o0a2obN3rL"
2022-12-02 15:09:50+00:00,alliemaritz,@AbsaSouthAfrica No chance. Give me an email address.
2022-12-02 15:02:24+00:00,Mushai20,@AbsaSouthAfrica 2.75% per transaction #AbsaSmallBizzFriday
2022-12-02 15:01:13+00:00,SiphosethuNzam1,@AbsaSouthAfrica 2.75% per transaction #AbsaSmallBizFriday
2022-12-02 14:58:17+00:00,nawtysa_12C,"@AbsaSouthAfrica No set up costs just R2,75 per transaction #AbsaSmallBizFriday"
2022-12-02 14:54:19+00:00,Leyekan,"@AbsaSouthAfrica No upfront costs
2.75% per transaction

#AbsaSmallBizFriday"
2022-12-02 14:52:07+00:00,BabsieGobane,"@AbsaSouthAfrica 2.75% per transaction.
@AbsaSouthAfrica
#AbsaSmallBizFriday"
2022-12-02 14:47:54+00:00,AbsaSouthAfrica,"Absa Life continues to be committed to exceed customer expectations, by helping you get life cover quickly and conveniently.  #ICanWithAbsa https://t.co/HFJ7TpP4a6"
2022-12-02 14:46:20+00:00,TheBiggestLoza,"@AbsaSouthAfrica No upfront cost.only 2.75% per transaction
#AbsaSmallBizFriday"
2022-12-02 14:46:06+00:00,AbsaSouthAfrica,"With Absa Life Insurance, we put our customers first. It can’t get better that this! Thank you Mzansi for choosing us as the No.1 Life insurer in Customer Satisfaction #ICanWithAbsa https://t.co/W6zLBjj6xt"
2022-12-02 14:37:48+00:00,2000Cosmetique,"@News24 @News24_Business @AbsaSouthAfrica Do we really have to have a 00.00 transaction after every email sent a client?
I just see it as an irrtation.
Please help"
2022-12-02 14:34:09+00:00,PearlBongie,"@AbsaSouthAfrica 2.75% per transaction 
#AbsaSmallBizFriday"
2022-12-02 14:33:56+00:00,ThomMashinini,@AbsaSouthAfrica 2.75%  #AbsaSmallBizFriday
2022-12-02 14:33:02+00:00,LitchiAngie,@AbsaSouthAfrica It cost 2.75% per transaction
2022-12-02 14:32:12+00:00,Petersen9765421,"@AbsaSouthAfrica No upfront costs 
It will only cost 2.75% per transaction 
#AbsaSmallBizFriday"
2022-12-02 14:31:15+00:00,Petersen9765421,"@AbsaSouthAfrica No upfront costs 
2.75% per transaction 
#AbsaSmallBizFriday 
💓🍀🍀🍀"
2022-12-02 14:30:48+00:00,Petersen9765421,"@AbsaSouthAfrica No upfront costs 
2.75% per transaction 💓🍀🍀
#AbsaSmallBizFriday"
2022-12-02 14:30:28+00:00,Karen94914737,"@AbsaSouthAfrica No upfront costs 

#AbsaSmallBizFriday

Only 2.75% per transaction 💃💓❣️😃💃"
2022-12-02 14:30:24+00:00,Karen94914737,"@AbsaSouthAfrica No upfront costs 

#AbsaSmallBizFriday

Only 2.75% per transaction 💃❣️💙🙂💃"
2022-12-02 14:30:20+00:00,Karen94914737,"@AbsaSouthAfrica No upfront costs 

#AbsaSmallBizFriday

Only 2.75% per transaction 💃💛♥️😄😄"
