Date,User,FNB_Tweets
2022-12-26 06:02:06+00:00,Tshegof83687820,"@947 @FNBSA 💸eWallet is my Favorite way of getting paid is fast and easy to use.
@947 
#FNBCashFreeSummer 
@FNBSA https://t.co/keYRS2pcQB"
2022-12-26 06:02:03+00:00,avhaathunemagu2,"@Heart1049FM @FNBSA SpeedeeQR, getting paid conveniently and cost-effectively - anytime and anywhere. Generate a QR code to accept payments for goods and services on the move off the same app you use for all your other banking needs. #FNBCashFreeSummer @Heart1049FM"
2022-12-26 06:01:21+00:00,terencematera,@947 @FNBSA To a person who doesn't have an account I always use ewallet #FnbcashFreeSummer
2022-12-26 06:00:44+00:00,akram_gabier,@Heart1049FM @FNBSA #FNBCashFreeSummer @FNBSA my favourite way to pay is instant pay(paying someone real time to partipating bank) &amp; to get paid by ewallet @Heart1049FM
2022-12-26 06:00:40+00:00,Toobsieh,"@947 @FNBSA I absolutely love getting paid using FNB eWallet, because it's Safe and Convenient. And if we are both using FNB it goes straight to my account. ❤❤
#FNBCashFreeSummer @947  @FNBSA"
2022-12-26 06:00:34+00:00,BeverleyAntho16,"@947 @FNBSA Ewallet in my favorite
#fnbCashfreesummer"
2022-12-26 06:00:32+00:00,Toobsieh,"@947 @FNBSA I absolutely love getting paid using FNB eWallet, because it's Safe and Convenient. And if we are both using FNB it goes straight to my account. ❤❤❤❤.
#FNBCashFreeSummer @947  @FNBSA"
2022-12-26 06:00:27+00:00,Toobsieh,"@947 @FNBSA I absolutely love getting paid using FNB eWallet, because it's Safe and Convenient. And if we are both using FNB it goes straight to my account. ❤❤❤❤
#FNBCashFreeSummer @947  @FNBSA."
2022-12-26 06:00:09+00:00,Toobsieh,"@947 @FNBSA I absolutely love getting paid using FNB eWallet, because it's Safe and Convenient. And if we are both using FNB it goes straight to my account. ❤❤❤❤
#FNBCashFreeSummer @947  @FNBSA"
2022-12-26 06:00:05+00:00,ann_bathgate,@Heart1049FM @FNBSA E-Wallet simple and easy banking💃 #FNBCashFreeSummer @Heart1049FM @FNBSA
2022-12-26 05:57:46+00:00,ThobaneChris,"@947 @FNBSA eWallet
#FNBCashFreeSummer"
2022-12-26 05:57:36+00:00,Lynn_Botha0505,@Heart1049FM @FNBSA E wallet is the best.. so easy to use  #FNBCashfreeSummer
2022-12-26 05:57:15+00:00,TydoThat,"@947 @FNBSA #FNBCashFreeSummer #FNBCashFreeSummer 

Ewallet is my fighter, getting paid or paying 😎😎😎😎 https://t.co/AKaEM2GZoF"
2022-12-26 05:57:12+00:00,adorable_chezz,@947 @FNBSA Instant payment #FNBCashFreeDummer
2022-12-26 05:55:37+00:00,Papirazz,"@947 @FNBSA My favourite way to pay nor getting getting paid with FNB Pay has to be the E-Wallet as it is very convenient at your fingertips as you can also enjoy the convenience of swiping 💳 instead of withdrawing. 😉 @947
@FNBSA
#FNBCashFreeSummer https://t.co/bdX0IubsBx"
2022-12-26 05:55:36+00:00,ShereenDavids6,@947 @FNBSA I love the Ewallet payment method especially when I realise at the till that I forgot my card at home lol #FNBCashFreeSummer @947
2022-12-26 05:54:40+00:00,AneesaCaderComp,"@947 @FNBSA My favourite is eWallet
#FNBCashFreeSummer 
@947"
2022-12-26 05:51:43+00:00,BrunoSigwela,"@947 @FNBSA #FNBCashFreeSummer @947 It's definitely eWallet, I love the fact that it gives me options of using money, this basically mean if I want to withdraw or simply buy data/airtime, also renewing the pin is not hard work at all and the money can stay for a long time being saved."
2022-12-26 05:49:53+00:00,KhanyieOmuhle,Ewallet #FNBCashFreeSummer @ecr9495 @FNBSA
2022-12-26 05:47:58+00:00,kgalengwato,"E-wallet

#FNBCashFreeSummer
   @FNBSA @ecr9495"
2022-12-26 05:47:08+00:00,LetscreatC,"E-wallet

#FNBCashFreeSummer
   @FNBSA @ecr9495"
2022-12-26 05:47:07+00:00,AudreyMashau,@947 @FNBSA EWallet #FNBCashFreeSummer @947
2022-12-26 05:46:47+00:00,SeashanaS,"E-wallet

#FNBCashFreeSummer
   @FNBSA @ecr9495"
2022-12-26 05:46:30+00:00,_mariannecar,"@947 @FNBSA @947 @FNBSA I like the
💸Instant Payment 
 #FNBCashFreeSummer"
2022-12-26 05:46:28+00:00,Culfalor,"E-wallet

#FNBCashFreeSummer
   @FNBSA @ecr9495"
2022-12-26 05:46:07+00:00,GeorgeMbuyisa,@947 @FNBSA eWallet  being  easy to use i don't need any internet connection to use it unlike using a QR code scan which is not accessible to everyone cause you need a smartphone to use it @947 @FNBSA #FNBCashFreeSummer
2022-12-26 05:46:04+00:00,Nono49672668,@947 @FNBSA Ewallet is the best for me I have been paid using it since 2011 and it’s so easy and safe when it comes to cards payments #fnbsa
2022-12-26 05:45:39+00:00,JayMabrrr,"@947 @FNBSA Ewallet .suits me very well

@FNBCashFreeSummer
@947"
2022-12-26 05:45:26+00:00,MpatiNangamso,"@947 @FNBSA 💸 Instant Payment

I like it because its real-time to participating banks* in South Africa, using only their card number. Also from R7 via your banking app
@947 #FNBCashFreeSummer"
2022-12-26 05:45:22+00:00,GeorgeMbuyisa,@947 @FNBSA eWallet  being  easy to use i don't need any internet connection to use it unlike using a QR code scan which is not accessible to everyone cause you need a smartphone to use it @947 #FNBCashFreeSummer
2022-12-26 05:45:19+00:00,lesetja_mokoele,@947 @FNBSA eWallet #FNBCashFreeSummer.
2022-12-26 05:45:07+00:00,JayMaakaPlan,@947 @FNBSA eWallet #FNBCashFreeSummer
2022-12-26 05:44:32+00:00,GeorgeMbuyisa,eWallet  being  easy to use i don't need any internet connection to use it unlike using a QR code scan which is not accessible to everyone cause you need a smartphone to use it #FNBCashFreeSummer @Heart1049FM @FNBSA
2022-12-26 05:44:24+00:00,kgalengwato,"@947 @FNBSA E-wallet

#FNBCashFreeSummer
   @FNBSA @947"
2022-12-26 05:44:18+00:00,Bhongo_Tobela,@947 @FNBSA SpeedeeQR #FNBCashFreeSummer
2022-12-26 05:43:30+00:00,JayMabrrr,"@Heart1049FM Ewallet is the best, it's immediate and convenient and easy

#FNBCashFreeSummer 
@FNBSA 
@Heart1049FM"
2022-12-26 05:43:19+00:00,SMShelembs,@947 @FNBSA SpeedeeQR #FNBCashFreeSummer
2022-12-26 05:43:16+00:00,GeorgeMbuyisa,@Heart1049FM eWallet  being  easy to use i don't need any internet connection to use it unlike using a QR code scan which is not accessible to everyone cause you need a smartphone to use it @Heart1049FM @FNBSA #FNBCashFreeSummer
2022-12-26 05:43:09+00:00,ThatBlackDoll,"E-wallet

#FNBCashFreeSummer
   @FNBSA @KFMza"
2022-12-26 05:42:46+00:00,FellowAfrikan,"E-wallet

#FNBCashFreeSummer
   @FNBSA @KFMza"
2022-12-26 05:42:40+00:00,MpumiMtimande,@947 @FNBSA @947  Walking around with cash as a jhb city girl ain't always safe so I prefer to Instant Pay when I get my hair done plus it isn't a hassle that I'm paying to someone who doesn't bank with fnb they still get paid instantly from my @FNBSA account #FNBCashFreeSummer
2022-12-26 05:42:09+00:00,precious_pulley,"eWallet @947 @FNBSA 
#FNBCashFreeSummer https://t.co/CUhbn632rI"
2022-12-26 05:42:05+00:00,DKatsedaniel,@947 @FNBSA Ewallet #FNBCashFreeSummer
2022-12-26 05:41:33+00:00,Culfalor,"E-wallet

#FNBCashFreeSummer
   @FNBSA @947"
2022-12-26 05:41:11+00:00,precious_pulley,"@947 @FNBSA Ewallet @947 @FNBSA 
#FNBCashFreeSummer https://t.co/reyUcgypLo"
2022-12-26 05:41:09+00:00,khanya_mthembu,"@947 @FNBSA instant Payment 

#FNBCashFreeSummer."
2022-12-26 05:40:49+00:00,khanya_mthembu,"@947 @FNBSA instant Payment

#FNBCashFreeSummer"
2022-12-26 05:40:25+00:00,khanya_mthembu,"@947 @FNBSA instant Payment 

#FNBCashFreeSummer"
2022-12-26 05:39:58+00:00,DeenaD2016,@947 @FNBSA Ewallet in my favorite #fnbCashfreesummer
2022-12-26 05:39:38+00:00,abigail_mokou,@947 @FNBSA 💸 pay 2 cell. It's easy and quick. #FNBCashFreeSummer
2022-12-26 05:39:25+00:00,LetscreatC,"E-wallet

#FNBCashFreeSummer
   @FNBSA @KFMza"
2022-12-26 05:39:16+00:00,AudreyHumbu,"I prefer the wallet method. Its convenient and very easy to use.
#FNBCashFreeSummer @947 @FNBSA."
2022-12-26 05:39:04+00:00,phumudzoMjita,"E-wallet

#FNBCashFreeSummer
   @FNBSA @KFMza"
2022-12-26 05:38:57+00:00,King_LS69,"@947 @FNBSA #FNBCashFreeSummer
💸eWallet❤️"
2022-12-26 05:38:52+00:00,AudreyHumbu,"I prefer the wallet method. Its convenient and very easy to use.
#FNBCashFreeSummer @947 @FNBSA"
2022-12-26 05:38:50+00:00,King_LS69,"@947 @FNBSA #FNBCashFreeSummer

💸eWallet"
2022-12-26 05:38:44+00:00,King_LS69,@947 @FNBSA @NtobekoWillow
2022-12-26 05:38:33+00:00,muzenda_tanaka,"@947 @FNBSA I prefer eWallet, it's soo reliable, convenient and very user friendly. @947 @FNBSA #FNBCashFreeSummer"
2022-12-26 05:38:28+00:00,AudreyHumbu,"@947 @FNBSA I prefer the wallet method. Its convenient and very easy to use.
#FNBCashFreeSummer @947 @FNBSA"
2022-12-26 05:38:14+00:00,LigegeSpeaks,"@947 @FNBSA Favourite payment method, eWallet because for me I find it much easier to use and no pettiness  #FNBCashFreeSummer"
2022-12-26 05:37:57+00:00,King_LS69,"@947 @FNBSA #FNBCashFreeSummer
💸eWallet"
2022-12-26 05:37:42+00:00,SeashanaS,"E-wallet

#FNBCashFreeSummer
   @FNBSA @KFMza"
2022-12-26 05:37:29+00:00,NoxoloSitholee,"I go with eWallet because it allows FNB customers to send money instantly to anyone with a valid south African cellphone number, I love the fact that you can also transfer money from your eWallet to your account @947 @FNBSA #FNBCashFreeSummer"
2022-12-26 05:36:51+00:00,ncuthwa90,@ecr9495 @FNBSA eWallet so convenient and quick to everyone. 😁 @ecr9495  #FNBCashFreeSummer
2022-12-26 05:36:18+00:00,ncuthwa90,@947 @FNBSA eWallet so convenient and quick to everyone. 😁 @947 #FNBCashFreeSummer
2022-12-26 05:36:14+00:00,bathandwayo,"@947 @FNBSA I pay &amp; receive with eWallet 
#FNBCashFreeSummer
@FNBSA @947"
2022-12-26 05:36:06+00:00,LuzukoLudopieSA,@947 @FNBSA It’s eWallet for me. Very easy and convenient💪🏾. #FNBCashFreeSummer 😁😁
2022-12-26 05:36:01+00:00,Raishia,@947 @FNBSA eWallet
2022-12-26 05:35:26+00:00,Malose2256,@947 @FNBSA eWallet is my favourite payment method #FNBCashFreeSummer @947
2022-12-26 05:35:26+00:00,kgalengwato,"@Heart1049FM @FNBSA E-wallet

#FNBCashFreeSummer
   @FNBSA @Heart1049FM"
2022-12-26 05:35:22+00:00,Lungstak,@947 @FNBSA 💵eWallet @947  #FNBCashFreeSummer https://t.co/gonvSjB7rV
2022-12-26 05:34:42+00:00,denise_tf,"My favorite #FNBCashFreeSummer is Tap to pay, I forgot my wallet at a relatives place and needed a few last minute Christmas shopping so I used the easy and convenient tap to pay option from my @FNBSA app @947 https://t.co/9CU52FW52q"
2022-12-26 05:34:41+00:00,AmotherNfather,"@947 @FNBSA The experience of getting paid conveniently and cost-effectively , anytime and anywhere. The fact that it accepts contactless card n phone payments without another App,no sign up nothing 👌✔️ @947 #FNBCashFreeSummer ..."
2022-12-26 05:34:27+00:00,AmotherNfather,"@947 @FNBSA The experience of getting paid conveniently and cost-effectively , anytime and anywhere. The fact that it accepts contactless card n phone payments without another App,no sign up nothing 👌✔️ @947 #FNBCashFreeSummer"
2022-12-26 05:33:46+00:00,MalindyLeeh,"@947 @FNBSA eWallet is the one as it's convenient and easy 
#FNBCashFreeSummer
@FNBSA
@947"
2022-12-26 05:33:36+00:00,LebohangThabet1,"@947 @FNBSA Definitely eWallet, easy and convenient for my granny who always loses her bank cards. @947 #FNBCashFreeSummer"
2022-12-26 05:33:34+00:00,HerQueenGirl,"FNB gave me a breather when they introduced the FNB virtual card , it's hassle free and a very convenient way to pay on the go than paging through your wallet looking for that physical card. 😁 #FNBCashFreeSummer @FNBSA @947 https://t.co/uKmtLakAnO"
2022-12-26 05:33:25+00:00,kgalengwato,"@947 @FNBSA E-wallet

#FNBCashFreeSummer
@947 @FNBSA"
2022-12-26 05:33:23+00:00,HerQueenGirl,"@947 @FNBSA FNB gave me a breather when they introduced the FNB virtual card , it's hassle free and a very convenient way to pay on the go than paging through your wallet looking for that physical card. 😁 #FNBCashFreeSummer @FNBSA @947 https://t.co/zDeX6GXFVW"
2022-12-26 05:33:15+00:00,HerQueenGirl,"@947 @FNBSA FNB gave me a breather when they introduced the FNB virtual card , it's hassle free and a very convenient way to pay on the go than paging through your wallet looking for that physical card. 😁 #FNBCashFreeSummer @FNBSA @947 https://t.co/zO4KIRqePr"
2022-12-26 05:33:00+00:00,Nush029,"@947 @FNBSA eWallet is 👌🏼 for me 
@947 #FNBCashFreeSummer"
2022-12-26 05:32:47+00:00,XesiTshazi,"@947 @FNBSA I love Ewallet, its convenient for my granny when I send her money we use it  @947 #FNBCashFreeSummer ...."
2022-12-26 05:32:25+00:00,muzenda_tanaka,"@Heart1049FM Ewallet is my favorite to pay, it's convenient and FNB has made their app and mobile banking soo user friendly @Heart1049FM @FNBSA #FNBCashFreeSummer"
2022-12-26 05:32:18+00:00,XesiTshazi,"@947 @FNBSA I love Ewallet, its convenient for my granny when I send her money we use it  @947 #FNBCashFreeSummer"
2022-12-26 05:30:05+00:00,raggie_786,"#FNBCashFreeSummer @947 
I love fnb eWallet its quick and easy to get paid and have cash immediately 💸 @FNBSA https://t.co/JURKxE0fgd"
2022-12-26 05:30:04+00:00,947,"Stand a chance to WIN your share of R25,000.

What's your way to pay or get paid with @FNBSA Pay on the FNB App:
💸eWallet
💸Instant Payment 
💸SpeedeeApp
💸SpeedeeQR

Share your favourite payment method, tag 947 &amp; use #FNBCashFreeSummer.

Ts &amp; Cs apply https://t.co/IseHdUWiWz"
2022-12-26 05:29:18+00:00,raggie_786,#FNBCashFreeSummer @ecr9495 @FNBSA I love fnb eWallet its quick and easy to get paid and have cash immediately 💸 https://t.co/9LGuoh0upK
2022-12-26 05:25:56+00:00,raggie_786,I love fnb eWallet its quick and easy to get paid and have cash immediately 💸 #FnbCashFreeSummer @Heart1049FM @FNBSA https://t.co/M82M6LrgJT
2022-12-26 05:25:14+00:00,raggie_786,@Heart1049FM @FNBSA I love fnb eWallet its quick and easy to get paid and have cash immediately 💸 #FnbCashFreeSummer https://t.co/ng3WkA0yoE
2022-12-26 05:25:11+00:00,GodfreyBz10,@Heart1049FM E-Wallet is the best! It's so convenient &amp; extremely safe  #FNBCashFreeSummer  @FNBSA @Heart1049FM.......
2022-12-26 05:23:40+00:00,HamazMo_,"@947 @FNBSA The one thing i like about the SpeedeeApp is that i can do so much from my phone. I can get paid, pay people, pay bills,buy airtime...a whole lot of things while im on the move. #FNBCashFreeSummer"
2022-12-26 05:20:43+00:00,Mkhathini_03,Ewallet is my favourite way to receive money @ecr9495 #FNBCashFreeSummer @FNBSA
2022-12-26 05:09:37+00:00,Moush7501,#FNBCashFreeSummer @FNBSA @ecr9495 Ewallet 😍😍👌🏼
2022-12-26 05:08:41+00:00,Moush7501,#FNBCashFreeSummer @FNBSA @947 Ewallet 😍😍👌🏼
2022-12-26 05:08:27+00:00,NishyWezSyd,"eWallet is the way to GO @ecr9495 I'm all about that #FNBCashFreeSummer with @FNBSA I hardly ever carry cash or cards and use ATMS due to safety reasons... I just use my phone I login in on my FNB app using biometrics and tap, scan using my virtual card tagging @prabz4lyf https://t.co/0p28Q0y1fY"
2022-12-26 05:08:02+00:00,AmotherNfather,"@Heart1049FM SpeedeeQR

The experience of getting paid conveniently and cost-effectively , anytime and anywhere. The fact that it accepts contactless card n phone payments without another App,no sign up nothing 👌✔️   #FNBCashFreeSummer @Heart1049FM  @FNBSA"
2022-12-26 05:07:07+00:00,NishyWezSyd,"eWallet is the way to GO @947 I'm all about that #FNBCashFreeSummer with @FNBSA I hardly ever carry cash or cards and use ATMS due to safety reasons... I just use my phone I login in on my FNB app using biometrics and tap, scan using my virtual card tagging @prabz4lyf https://t.co/VjT2oCdQfe"
2022-12-26 05:06:32+00:00,Sanelly04,"I like the Scan to Pay option on my FNB App. All I do is scan QR Code of the merchant and its done

💚Quick
💚💚Easy
💚💚💚Cashless
#FNBCashFreeSummer @Heart1049FM @FNBSA https://t.co/3zLFoNcP2I"
2022-12-26 05:06:25+00:00,precious_pulley,@ecr9495 @FNBSA Ewallet @ecr9495 #FNBCashFreeSummer @FNBSA
2022-12-26 05:01:25+00:00,XesiTshazi,"@FNBSA @Heart1049FM I love Ewallet, its convenient for my granny when I send her money we use it   #FNBCashFreeSummer"
2022-12-26 05:00:42+00:00,XesiTshazi,"@Heart1049FM I love Ewallet, its convenient for my granny when I send her money we use it  @Heart1049FM  #FNBCashFreeSummer @FNBSA"
2022-12-26 04:58:40+00:00,kglenyora,"@Heart1049FM My favorite way to pay is using the FNB  virtual card. 
#FNBCashFreeSummer 
@FNBSA
@Heart1049FM"
2022-12-26 04:58:03+00:00,LebohangThabet1,"Definitely eWallet, easy and convenient for my granny who always loses her bank cards. @ecr9495 #FNBCashFreeSummer @FNBSA"
2022-12-26 04:57:48+00:00,SpicegirlG,@ecr9495 @FNBSA Tap &amp; pay is my favourite and convenient way to pay with FNB Pay anywhere anytime  😁#FNBCashFreeSummer https://t.co/GhYGYd31fE
2022-12-26 04:57:32+00:00,Letlapa_OnAir,"@Heart1049FM My favorite way to pay is using the FNB  virtual card. 
#FNBCashFreeSummer 
@FNBSA
@Heart1049FM"
2022-12-26 04:56:45+00:00,LebohangThabet1,"Definitely eWallet, easy and convenient for my granny who always loses her bank cards. @Heart1049FM #FNBCashFreeSummer @FNBSA"
2022-12-26 04:55:25+00:00,Moush7501,@FNBSA #LoveFNB
2022-12-26 04:55:00+00:00,AhumbleLady,"I go with eWallet because it allows FNB customers to send money instantly to anyone with a valid south African cellphone number, I love the fact that you can also transfer money from your eWallet to your account @Heart1049FM @FNBSA #FNBCashFreeSummer"
2022-12-26 04:53:51+00:00,AhumbleLady,"I go with eWallet because it allows FNB customers to send money instantly to anyone with a valid south African cellphone number, I love the fact that you can also transfer money from your eWallet to your account @ecr9495 @FNBSA #FNBCashFreeSummer"
