Date,User,Nedbank_Tweets
2022-12-22 12:27:43+00:00,Tsebanglehong,@Nedbank Congratulations 🎉🎉
2022-12-22 12:26:26+00:00,therealGrace24,@Nedbank @MpiloLobe My app is not working why?@Nedbank
2022-12-22 12:25:55+00:00,umphilebotshelo,"@Nedbank Nedbank American Express Card @lefalulo 
#NedbankAmericanExpress"
2022-12-22 12:24:26+00:00,tandysinclair,"@nickhedley We used Flagship Solar in Strand, financed by @Nedbank. Best decision we made."
2022-12-22 12:23:41+00:00,Noma4364,@MichaelBucwa @Nedbank 🙌
2022-12-22 12:23:26+00:00,Nedbank,"@Tbling90 Hi @Tbling90, please DM us your ID number, email address and latest contact details so we can log your request for assistance."
2022-12-22 12:20:06+00:00,WayneClive,@MichaelBucwa @Nedbank is the best.....
2022-12-22 12:19:50+00:00,atopinions,@interrec @FNBSA can be likened to the RET crimes in SA and SARB plus @obssa_  with @fscasouthafrica is why we in this mess because another crooked bank is @Nedbank who take no accountability even when wrong hence my litigation against both.
2022-12-22 12:19:37+00:00,BBSIBUSISO,@Nedbank Your service is poor you are failing us
2022-12-22 12:19:31+00:00,Nedbank,"@MpiloLobe Hi Mpilo, you may have had pending debts on your account as well as debit orders of fees that go off and left your account in a negative balance as a result of you not having a sufficient credit balance at the time of fees/ Debit orders."
2022-12-22 12:19:22+00:00,Nedbank,"What does it mean to have a purpose-led approach to B-BBEE?

Watch the masterclass with our Executive Head of Transformation and Strategy, Kershini Govender, and @Topco_Media: https://t.co/AcTXYvbuvU  

#NedbankIGNITE https://t.co/EUdtvDyort"
2022-12-22 12:18:45+00:00,motaung_shanki,"@ZiloMan_ @MichaelBucwa @Nedbank You can't use it if your phone balance is R0,00 for that...I won't say it is the best👎🏻"
2022-12-22 12:18:41+00:00,BBSIBUSISO,@Nedbank you’re service is not good I send my cousin my for transport still  no sms but money is gone in my account 😭😭😭😭
2022-12-22 12:17:33+00:00,ZiloMan_,@MichaelBucwa @Nedbank  without a doubt.
2022-12-22 12:09:14+00:00,AnushaGovende13,"@RachidiMokgadi @Nedbank Nedbank American Express card
#NedbankAmericanExpress"
2022-12-22 12:07:53+00:00,Nedbank,@LepuleBoitumelo 💚
2022-12-22 12:06:15+00:00,Nedbank,"@shadyservice Hi there, kindly send us a private message with your details of the transaction so we can look into your concerns."
2022-12-22 12:04:13+00:00,Nedbank,@mkhwanazi_bucie 💚
2022-12-22 12:02:27+00:00,mavuso_octavia,@Nedbank 💚💚💚
2022-12-22 11:59:05+00:00,Thinasonke19,"@Nedbank Nedbank America Express card
#NedbankAmericanExpress"
2022-12-22 11:58:56+00:00,RaisonChauke,"@Nedbank Sun International
Netflix
Emirates
Dermalogica
City Lodge
#NedbankAmericanExpress https://t.co/xm1jBZgUD7"
2022-12-22 11:57:34+00:00,ItDlamini,"@Nedbank Nedbank American Express Card 
#NedbankAmericanExpress"
2022-12-22 11:57:24+00:00,SihleHadebe8,"@Nedbank Nedbank American Express Card 
#NedbankAmericanExpress"
2022-12-22 11:57:14+00:00,enhle_madlams,"@Nedbank Nedbank American Express Card 
#NedbankAmericanExpress"
2022-12-22 11:55:56+00:00,yezo_m,@Nedbank Hi guys l need your help in the dm
2022-12-22 11:53:37+00:00,Nedbank,@ancy_archary Good Luck 💚
2022-12-22 11:48:00+00:00,Mbongeni_Dlomo,"@Nedbank Nedbank American Express Card 
#NedbankAmericanExpress"
2022-12-22 11:47:47+00:00,GegeDkg,@Nedbank Value all your clients.
2022-12-22 11:47:02+00:00,ConradQuanita,@Nedbank Fingers crossed 🤞🤞
2022-12-22 11:46:11+00:00,Nedbank,@AubreyPhaahla Good luck 😊
2022-12-22 11:45:49+00:00,Nedbank,@JosephKgatle100 Thank you for sharing 💚
2022-12-22 11:43:47+00:00,VixenPru,"@Nedbank Nedbank American Express Card. 
#NedbankAmericanExpress"
2022-12-22 11:41:05+00:00,Nedbank,@MotivationZA Thank you for sharing 💚
2022-12-22 11:39:20+00:00,nicole325i,"Netflix
Dermalogica
Emirates
City lodge
Sun international
#NedbankAmericanExpress @Nedbank https://t.co/KqK5Y0opyl"
2022-12-22 11:39:16+00:00,dominovonpope,"Who is right…?
@Nedbank or @ClearScore 

1 says I have an increase but the other says am moving on down…

Then it is out of 730 but the other says 705…

Who do I trust????????? https://t.co/TjPBUb5g7j"
2022-12-22 11:38:50+00:00,nicole325i,"@Nedbank Netflix
Dermalogica
Emirates
City lodge
Sun international
#NedbankAmericanExpress @Nedbank https://t.co/XInVDdKjpg"
2022-12-22 11:37:24+00:00,MizCCee,"@Nedbank Netflix, Sun International, Dermalogica, City Lodge, Emirates #NedbankAmericanExpress"
2022-12-22 11:33:08+00:00,seegoZ_,@nedbank you people really know how to lose a customer that been with you for years..your service is pathetic ..I’m done 🚮🚮
2022-12-22 11:28:38+00:00,Nedbank,@LeeRamanna 💚
2022-12-22 11:28:01+00:00,Nedbank,@KimiaraG Thank you for your entry ⭐ Good Luck friend 🤞
2022-12-22 11:26:28+00:00,RockReeds,@Radio702 @NPA_Prosecutes @MandyWiener @Nedbank It is factionalised. They haven't done anything with Phalaphala despite overwhelming evidence.
2022-12-22 11:25:32+00:00,Nedbank,@tlhololehlekiso Hi There. We're sorry for the wait and we have responded to your private message.
2022-12-22 11:23:44+00:00,maybacphanda,@Nedbank Hi @Nedbank...I need assistance with a loan application. It seems to fail in network connection towards the final stages. Can I have a consultant call me maybe?
2022-12-22 11:17:02+00:00,Nedbank,@Rhoda65035601 💚🤞
2022-12-22 11:14:55+00:00,Nedbank,@MbaliMabuza7 🤞
2022-12-22 11:13:54+00:00,Nedbank,@Mashaurams Thank you for your entry and good luck ⭐🤞
2022-12-22 11:12:48+00:00,therealGrace24,@Nedbank why is my app not working? https://t.co/9L02UfPmXN
2022-12-22 11:09:59+00:00,Digital_Nash,@Nedbank 👀
2022-12-22 11:09:42+00:00,Tebogo_701,"@Nedbank Sun International
Netflix
Emirates
Dermalogica
City Lodge
#NedbankAmericanExpress"
2022-12-22 11:09:42+00:00,Tebogo_701,"@Nedbank Sun International
Netflix
Emirates
Dermalogica
City Lodge
#NedbankAmericanExpress"
2022-12-22 11:08:43+00:00,Nedbank,"@Raishia Hi Raisha, please drop us a DM with your ID number so we can do an inquiry for you"
2022-12-22 11:07:53+00:00,Nedbank,@Raishia Thank you for your entry and good luck ⭐🤞
2022-12-22 11:07:40+00:00,zesse123,"@Nedbank NETFLIX 
EMIRATES
DERMALOGICA
CITY LODGE 
#NedbankAmericanExpress"
2022-12-22 11:02:23+00:00,Nedbank,@ConradQuanita 💚🤞
2022-12-22 11:01:28+00:00,Nedbank,@ManjooGaithreer 😎💚
2022-12-22 11:00:22+00:00,tah_bie,@Nedbank The Nedbank American Express Card #NedbankAmericanExpress
2022-12-22 10:59:56+00:00,Nedbank,@ncuthwa90 Thank you for your entry and good luck ⭐🤞
2022-12-22 10:55:11+00:00,Nedbank,@AnsuyaChetty_ZA Thank you for your entry and good luck ⭐🤞
2022-12-22 10:47:28+00:00,Nedbank,@AmeliaW17265350 Thank you for your entry and good luck ⭐🤞
2022-12-22 10:46:36+00:00,Nedbank,@Khumza012 Thank you for your entry and good luck ⭐🤞
2022-12-22 10:45:54+00:00,Nedbank,@SelaniePillay7 Keep trying 🤞 You will never know when your luck may change 💚
2022-12-22 10:44:37+00:00,Nedbank,@AllamNicolien Thank you for your entry and good luck ⭐🤞
2022-12-22 10:43:45+00:00,Nedbank,@Tassy3101 Thank you for your entry and good luck ⭐🤞
2022-12-22 10:43:20+00:00,BlackSon94,@Nedbank 💚
2022-12-22 10:33:04+00:00,Nedbank,@masondo_mfana Remember to use the Hashtag : #NedbankAmericanExpress
2022-12-22 10:25:04+00:00,Nedbank,@StevenPooe And we're holding thumbs Steven 😁💚
2022-12-22 10:24:25+00:00,Nedbank,@Thahkunene Awesome Thah 😉💚
2022-12-22 10:24:08+00:00,Ruthayzia_23,"@Nedbank Emirates
Netflix
Dermalogica
Sun International
City lodge

#NedbankAmericanExpress"
2022-12-22 10:23:56+00:00,Tsebanglehong,@Nedbank Congratulations
2022-12-22 10:23:32+00:00,ntukzela,@Nedbank Thanks fam👊🏼
2022-12-22 10:23:04+00:00,Nedbank,@Mr_raps16 Thank you for sharing Mr Raps and good luck 💚💚 We have also sent you a DM 🙌
2022-12-22 10:20:07+00:00,MalizaNtaba,@Nedbank #Nedbank American Express
2022-12-22 10:20:04+00:00,WilliamsIzelle,@Nedbank Done!! @Nedbank
2022-12-22 10:19:41+00:00,WilliamsIzelle,@Nedbank Done and Dusted!!@Nedbank
2022-12-22 10:19:01+00:00,Nedbank,@phindyhle 💚
2022-12-22 10:17:30+00:00,WilliamsIzelle,@Nedbank #NedbankAmericanExpress @Nedbank
2022-12-22 10:17:23+00:00,Nedbank,@GN_Nonu All the best @GN_Nonu🙌.
2022-12-22 10:16:54+00:00,Nedbank,@Thuli_tizzas 💚🤞
2022-12-22 10:16:02+00:00,WilliamsIzelle,@Nedbank Congratulations!! When is it my turn to win🙏🏾🙏🏾🙏🏾 @Nedbank
2022-12-22 10:16:01+00:00,Nedbank,@LMalemaja 🤞💚
2022-12-22 10:14:40+00:00,ntlhashi,@Nedbank I think banks like you need to stop lying to us about immediate payment because it’s not.
2022-12-22 10:13:24+00:00,Nedbank,@senzosenkosi23 Good luck Senzo
2022-12-22 10:11:48+00:00,Nedbank,@TanustaJ Don't forget to comment with #NedbankAmericanExpress to stand a chance to win
2022-12-22 10:11:19+00:00,Nedbank,@KerengZwane Thank you for sharing 💚😎
2022-12-22 10:10:58+00:00,Nedbank,@Pushpavathy6 💚🤞
2022-12-22 10:10:26+00:00,Nedbank,@Sandynyathi 💚
2022-12-22 10:07:56+00:00,Nedbank,@ntukzela All the best Ntuki 💚
2022-12-22 10:07:21+00:00,Nedbank,@BasaniMaluleke2 Good Luck 💚
2022-12-22 10:05:32+00:00,jeminah__n,"@Nedbank Sun international 
Netflix 
City lodge
Emirates  
#NedbankAmericanExpress"
2022-12-22 10:02:08+00:00,soraya_asmal,@Nedbank American Express Card #NedbankAmericanExpress
2022-12-22 10:01:10+00:00,_lethiishivambu,@Nedbank 😂😍🔥🥹🥹❤️🤸‍♀️do you have a Christmas gift for me Santa
2022-12-22 10:00:21+00:00,Nedbank,@AgisanangSitho1 💚🤞
2022-12-22 10:00:00+00:00,Radio702,"Welcome to #MiddayReport with @MandyWiener

 Tune in📻: 92.7 and FM 106

Stream live💻: https://t.co/W6eZvRzHfZ

DStv📺: Channel 856

Call us on 011 883 0702, Tweet us on @Radio702 or send us a WhatsApp on 072 702 1702.

#702WalkTheTalk
#Sponsored by @Nedbank https://t.co/h4DAP0sNTG"
2022-12-22 10:00:00+00:00,CapeTalk,"Welcome to #MiddayReport with @MandyWiener

You can listen via the CapeTalk app 💻, on DSTV channel 885 📺 or tune into 567 AM on your radio 📻.

Call us on 021 446 0567, Tweet us on @CapeTalk or send us a WhatsApp on 072 567 1 567.

#JoinTheConversation
#Sponsored by @Nedbank https://t.co/Y9AmjglOb9"
2022-12-22 09:58:54+00:00,Nedbank,@evertdebruyn87 We'd be happy to have you as a part of our Green family 💚 Kindly DM us your ID and contact number when you're ready to see money differently 🙂
2022-12-22 09:53:43+00:00,Nedbank,@NeelanNaidoo Good luck Neelan 🤞
2022-12-22 09:53:33+00:00,Nedbank,@Sammy_LeloKei55 Thank you for your entry and good luck ⭐🤞
2022-12-22 09:51:02+00:00,Nedbank,@sy_kop0 💚
2022-12-22 09:50:20+00:00,Nedbank,@Misskitty_kitt8 Thank you for your entry and good luck ⭐🤞
2022-12-22 09:47:15+00:00,Nedbank,@Rilwele26897765 All the best Rilwele 🙌
2022-12-22 09:46:17+00:00,SeanMcCollet,December is upon us &amp; I’m saving up for my upcoming trip and @Nedbank is helping me save up for it by opening a MyPocket. In addition you can open up to 10 MyPockets on an account. Click the link below to download the app https://t.co/ZMHhoRA8lk #TakeYourMoneySeriously https://t.co/9gdJxC3lqp
2022-12-22 09:45:51+00:00,Nedbank,@SeloaneKgomotso 🙌😎
2022-12-22 09:45:49+00:00,Nedbank,@_Tsakani_ Thank you for participating 🙌
2022-12-22 09:45:37+00:00,Nedbank,@KimmAmber 💚
2022-12-22 09:45:07+00:00,Nedbank,@_lethiishivambu Lovey Lethinjabulo 🤞😎💚
2022-12-22 09:43:38+00:00,Nedbank,@Papirazz 😎🙌
2022-12-22 09:43:20+00:00,Papirazz,@Nedbank Tagging my buddy @Oka_Vin_K #NedbankAmericanExpress @Nedbank
2022-12-22 09:43:01+00:00,Papirazz,@Nedbank Lemme do that 👊🏻
2022-12-22 09:42:05+00:00,Nedbank,@Papirazz Tag a buddy to enter this awesome competition also Papi 😎 Best of luck to you 💚🤞
2022-12-22 09:40:00+00:00,Nedbank,@KimWill39699549 Thank you for your entry and good luck ⭐🤞
2022-12-22 09:30:05+00:00,Phunyuka_beyps,"Into 1 loan amount with 1 interest rate. Additionally, I enquired if the credit card could be blocked (card and on app) so I cannot utilize it and getting that answer took me around to collections, service desk and credit card department before I got an answer @Nedbank"
2022-12-22 09:27:53+00:00,Phunyuka_beyps,"When I called your people @Nedbank the tone I got when enquiring on my interest rates and insurance premiums was unacceptable. Two, all I wanted to find out was, as someone who has been banking with you +-12 years, is there a way for you to combine what I currently owe you..."
2022-12-22 09:26:12+00:00,Ruthayzia_23,@Nedbank Congratulations🎉🎉
2022-12-22 09:25:43+00:00,Nedbank,@funie20711961 Don't forget to use #NedbankAmericanExpress to stand a chance to win
2022-12-22 09:24:54+00:00,Nedbank,@Hlogi_Chaane 💚
2022-12-22 09:24:53+00:00,Nedbank,@PearlBongie Awesome findings 💚
2022-12-22 09:24:10+00:00,Phunyuka_beyps,"Lol, banks definitely feed off our ignorance. I've never had an unpleasant phone call when requesting for assistance @Nedbank until today. After doing an overdue audit of my finances I realized I'm making repayments on credit card and personal loan on really high interest rate."
2022-12-22 09:23:20+00:00,Nedbank,@sliemashandu 💚
2022-12-22 09:22:31+00:00,Nedbank,@Atatalamichee 🙌💚
2022-12-22 09:21:41+00:00,Nedbank,@funie20711961 Best of luck Funi
2022-12-22 09:17:07+00:00,Kabelo_LJ,@eezynkabi @AvoSuperShop @Nedbank O rekile di skinny jeans🌚
2022-12-22 09:09:00+00:00,Nedbank,@elma_mercedes 🤞💚
2022-12-22 09:07:16+00:00,RobWattCT,@coenraadfick @Nedbank @StandardBankZA @FNBSA @CapitecBankSA @AbsaSouthAfrica I know. The banks should be lobbying to fix this. They should be doing all they can to help the economy grow and provide stability for their business clients and average consumers. Slow rolling transfers doesn’t help anybody.
2022-12-22 09:06:35+00:00,AmosJulina,"@Nedbank The Nedbank American Express Card 
#NedbankAmericanExpress"
2022-12-22 09:06:35+00:00,Nedbank,@Maluka78gpLucas 👍
2022-12-22 09:00:50+00:00,coenraadfick,"@RobWattCT @Nedbank @StandardBankZA @FNBSA @CapitecBankSA @AbsaSouthAfrica It is a reserve(central) bank issue, which has different rules in the EU than to SA."
2022-12-22 08:59:05+00:00,Nedbank,@ShiraazHamilton Best of luck Shiraaz ✌️
2022-12-22 08:59:05+00:00,Sara2Nice_,"@Nedbank Nedbank American Express Card 
#NedbankAmericanExpress"
2022-12-22 08:58:36+00:00,Nedbank,@Nozii_62 Don't forget to comment with #NedbankAmericanExpress to stand a chance to win.
2022-12-22 08:56:50+00:00,JackieNaidoo,"@Nedbank Netflix, Emirates, Sun International, City Lodge, Dermalogica #NedbankAmericanExpress @Nedbank"
2022-12-22 08:54:41+00:00,Nedbank,"@ruggerref we are truly sorry for the delay , kindly send us a DM with your details so we may have this escalated."
2022-12-22 08:54:39+00:00,OOleboss,@Nedbank #NedbankAmericanExpress
2022-12-22 08:53:22+00:00,ThatoHeartz,"@Nedbank Netflix 
Dermatological
City Lodge
Emirates
Sun International #NedbankAmericanExpress"
2022-12-22 08:52:59+00:00,Zozo03679075,"@Nedbank Sun International
Netflix
Emirates
Dermalogica
City Lodge
#NedbankAmericanExpress"
2022-12-22 08:43:21+00:00,Nedbank,@SinahM50 All the best 💚
2022-12-22 08:43:03+00:00,Nedbank,@buhle_nkaenkae Best of luck Buhle 🙌
2022-12-22 08:38:53+00:00,Tsebanglehong,"@Nedbank Netflix
Dermalogica
City Lodge
Emirates
Sun International

#NedbankAmericanExpress"
2022-12-22 08:36:32+00:00,jamokgala,"@Nedbank Sun International
Netflix
Emirates
Dermalogica
City Lodge
#NedbankAmericanExpress"
2022-12-22 08:35:42+00:00,CGN_1977,"@RMBCIB I am looking to change banks away from @Nedbank , pls make contact with me asap? Thank you"
2022-12-22 08:35:09+00:00,Nedbank,@Sillymetal All the best💚
2022-12-22 08:34:29+00:00,Nedbank,@Nosi_N Best of luck Nosifiso 🙌✌
2022-12-22 08:32:00+00:00,wondervilakazi1,"@Nedbank Sun International
Netflix
Emirates
Dermalogica
City Lodge
#NedbankAmericanExpress"
2022-12-22 08:31:59+00:00,Nedbank,@Siphoka75249077 Best of luck Siphokazi🤞
2022-12-22 08:29:51+00:00,Nedbank,@Lettici91552249 😊
2022-12-22 08:29:36+00:00,Nedbank,@tebzaphala_za 💚
2022-12-22 08:28:59+00:00,____justher,@Nedbank Check DM
2022-12-22 08:24:33+00:00,hayley_barends,"@Nedbank Emirates
Netflix
Dermalogica
Sun international
City lodge
#NedbankAmericanExpress"
2022-12-22 08:21:10+00:00,MpiloLobe,@Nedbank Yes I do. I just want to understand how a negative balance comes about
2022-12-22 08:20:20+00:00,Nedbank,@AntheaW56492631 Thank you for your entry ⭐ Good Luck friend 🤞
2022-12-22 08:17:36+00:00,LepuleBoitumelo,"@Nedbank Netflix
Dermalogica
City lodge
Emirates
Sun international 
#NedbankAmericanExpress"
2022-12-22 08:17:11+00:00,Nedbank,@E_Caterpillar Thank you for your entry ⭐ Good Luck friend 🤞
2022-12-22 08:16:16+00:00,Nedbank,@EdwinMkgt Thank you for your entry ⭐ Good Luck friend 🤞
2022-12-22 08:16:16+00:00,Nedbank,@JacksonSelepe Good luck 😊
2022-12-22 08:15:57+00:00,Nedbank,@Angel43128071 💚
2022-12-22 08:14:42+00:00,Nedbank,@Sakhile56854863 Thank you for sharing 💚
2022-12-22 08:12:26+00:00,Nedbank,@Thobjaa455378 Good one Thobeka86745😎🤞
2022-12-22 08:10:30+00:00,Tbling90,@Nedbank ngicela logbook yami nina
2022-12-22 08:10:07+00:00,Nedbank,@PhakamaniNhlan1 🙂🤞
2022-12-22 08:09:46+00:00,Nedbank,@Lynettets Thank you for your entry and good luck ⭐🤞
2022-12-22 08:08:18+00:00,Nedbank,@thibos_tsheege Thank you for your entry and good luck ⭐🤞
2022-12-22 08:06:13+00:00,mkhwanazi_bucie,@Nedbank I have done both and been using them for a while now❤️🥰
2022-12-22 08:04:56+00:00,Nedbank,@knaidoo8 Awesome Karen🙌 Best of luck to you.
2022-12-22 08:02:41+00:00,Dipuo22535925,"@Nedbank Netflix
Sun international 
Emirates
City lodgged
#NedbankAmericanExpress"
2022-12-22 08:02:25+00:00,Nedbank,@mmaladithomo Thank you for your entry and good luck ⭐🤞
2022-12-22 07:59:55+00:00,Nedbank,@Thabiso18070283 Thank you for your entry and good luck ⭐🤞
2022-12-22 07:58:32+00:00,Nedbank,@linah_raesibe Thank you for your entry and good luck ⭐🤞
2022-12-22 07:58:12+00:00,Nedbank,@cry_mphahlele Thank you for your entry and good luck ⭐🤞
2022-12-22 07:56:40+00:00,Nedbank,@TumeloTumiii Thank you for your entry and good luck ⭐🤞
2022-12-22 07:56:15+00:00,Nedbank,@SthembisoCurti1 Thank you for your entry and good luck ⭐🤞
2022-12-22 07:53:42+00:00,Nedbank,@KLeoua And so are we 🤞💚
2022-12-22 07:51:12+00:00,KLeoua,@Nedbank Crossing my fingers 🤞🏾💚🎄🎁
2022-12-22 07:50:00+00:00,Nedbank,@KLeoua 💚🤞
2022-12-22 07:49:19+00:00,Nedbank,@NomvulaPresh We hope you also swiping to get over 1% cash back Nomvula 😎 Good luck for the competition 💚🤞
2022-12-22 07:48:20+00:00,Nedbank,@RamsMokgwathi Good luck Sjavlin
2022-12-22 07:46:59+00:00,Nedbank,@Simz116 That's definitely the one Simz1. Best of luck 💚
