Date,User,Standard_Tweets
2022-12-21 09:15:29+00:00,BONNIE_SEF,"@StandardBankZA True @StandardBankZA 
#BecauseUCount"
2022-12-21 09:15:08+00:00,tomula2000,@StandardBankZA I have called out those numbers already they gave me an email and the emails have gone unreplied 30hrs later im still stuck can someone please assist me
2022-12-21 09:14:04+00:00,StandardBankZA,"@KhotsiaK That is great 💙, where else have you spent your points? #BecauseUCount #HowAboutNowSummer"
2022-12-21 09:13:37+00:00,StandardBankZA,"@NoxJel That is great Nox 💙, where else have you spent your points? #BecauseUCount #HowAboutNowSummer"
2022-12-21 09:11:12+00:00,StandardBankZA,"@tomula2000 Hello Thomas, thank you very much for reaching out to us. We are truly sorry this has been your experience. The best way to deal with this is to contact our fraud department for urgent assistance on 0800 222 050 ( international +27 10 249 0100)."
2022-12-21 09:10:16+00:00,Kimma_Girl,@StandardBankZA please check and reply again to dm
2022-12-21 09:09:29+00:00,thandy24,@malukubabe @StandardBankZA Well done sweetie 💕
2022-12-21 09:09:05+00:00,StandardBankZA,"@conza4u Hi there, thank you for getting in touch with us today 🙂.
We would be happy to have you as a part of our blue family. Please note that the owners and signatories need to be present at the branch with their valid ID documents."
2022-12-21 09:08:44+00:00,KingTsholo012,@malukubabe @StandardBankZA Well done maluks 👏
2022-12-21 09:07:17+00:00,Lutendo88891060,@malukubabe @StandardBankZA Nicely done Ma'Gumbi
2022-12-21 09:06:48+00:00,Mamje4,@malukubabe @StandardBankZA Awesome delivery dear👌
2022-12-21 09:06:05+00:00,zikodesbu,@malukubabe @StandardBankZA Well Done Love💞Love💑
2022-12-21 09:05:10+00:00,Cathie1929,"@StandardBankZA #HowAboutNowSummer 
🛋️📱🩰"
2022-12-21 09:04:24+00:00,GreshamMadhan,@StandardBankZA True @StandardBankZA #BecauseUCount 👌
2022-12-21 09:03:34+00:00,WomanAreReal,"@StandardBankZA True
#BecauseUCount"
2022-12-21 09:03:28+00:00,Cathie1929,"@StandardBankZA #HowAboutNowSummer 

🌴☀️🛀"
2022-12-21 09:02:06+00:00,Cathie1929,"@StandardBankZA #HowAboutNowSummer 

👟👗🧩"
2022-12-21 09:01:43+00:00,StandardBankZA,"@MelaO47556220 Hello there, we would love to understand what happened. Please send us a DM with more clarity to enable us to further look into this as we would love the opportunity to help and better your experience with us.💙"
2022-12-21 09:01:21+00:00,StandardBankZA,"@Nimsa_Mac Hi NIMSA, we are on it. Please look out for our response via DM."
2022-12-21 09:00:23+00:00,Cathie1929,"@StandardBankZA #HowAboutNowSummer 

🕺🎹"
2022-12-21 08:59:17+00:00,Thato69663520,"@StandardBankZA True
#BecauseUCount"
2022-12-21 08:55:37+00:00,Mbali_Sibisi_,@StandardBankZA I can't buy airtime on the app coz it says I have exceeded my daily limit even though I haven't used my app in 48 hours
2022-12-21 08:54:53+00:00,Ayanda95761647,"True 💙
#BecauseUCount
#HowAboutNowSummer
@StandardBankZA"
2022-12-21 08:54:41+00:00,Ayanda95761647,"@StandardBankZA True 💙
#BecauseUCount
#HowAboutNowSummer"
2022-12-21 08:54:37+00:00,luckymnisi1985,@malukubabe @StandardBankZA Good work champ👏👏👏👏
2022-12-21 08:54:12+00:00,MelaO47556220,@StandardBankZA I am CG RAMPHELE m very disappointed via  standard service since on the 15th never got my money till today and when I phone the banker they give runaround......
2022-12-21 08:53:35+00:00,MrThobaniMkhize,@malukubabe @StandardBankZA Nice one champ ✔️
2022-12-21 08:53:01+00:00,RonaldMathe4,@malukubabe @StandardBankZA Malukubabe 😘😘
2022-12-21 08:52:34+00:00,MaleselaMashil2,@StandardBankZA #BecauseUCount True
2022-12-21 08:51:44+00:00,MaleselaMashil2,@StandardBankZA #BecauseUCount  Yes
2022-12-21 08:49:35+00:00,____MissN,@StandardBankZA True #BecauseUCount  #HowAboutNowSummer
2022-12-21 08:48:38+00:00,SoftThingie,@StandardBankZA True
2022-12-21 08:47:19+00:00,conza4u,I want to open a business account for my NPO and my other director are not around.. Can i come alone cuz this is urgent.. @FNBSA @StandardBankZA
2022-12-21 08:46:07+00:00,StandardBankZA,@Nimsa_Mac We're on it😉.
2022-12-21 08:40:27+00:00,HoneyB051,@StandardBankZA True #BecauseUCount
2022-12-21 08:39:01+00:00,jmokobori,"@StandardBankZA True

#BecauseUCount"
2022-12-21 08:38:52+00:00,JayMabrrr,"@StandardBankZA True
#BecauseUCount"
2022-12-21 08:38:38+00:00,Tebogo_701,"@StandardBankZA TRUE
 #BecauseUCount #HowAboutNowSummer 
@StandardBankZA"
2022-12-21 08:38:04+00:00,LulamaRafana73,"@StandardBankZA True 
#BecauseUCount 
#HowAboutNowSummer"
2022-12-21 08:36:34+00:00,Mudzungakhethan,@StandardBankZA True #BecauseUCount #HowAboutNowSummer
2022-12-21 08:35:59+00:00,HopeMditshwa,"@StandardBankZA TRUE 
#BecauseUCount 
#HowAboutNowSummer 
@StandardBankZA"
2022-12-21 08:35:58+00:00,MamaboloMaphefo,"@StandardBankZA Definitely TRUE
#BecauseUCount
#HowAboutNowSummer"
2022-12-21 08:35:15+00:00,MothosiN,@StandardBankZA True #BecauseUCount #HowAboutNowSummer
2022-12-21 08:33:54+00:00,ladygee_g,@StandardBankZA #HowAboutNowSummer #BecauseUCount True is the answer
2022-12-21 08:33:50+00:00,MotingoeSello,@StandardBankZA True  #BecauseUCount #HowAboutNowSummer
2022-12-21 08:33:13+00:00,ThulisiweMaling,"@StandardBankZA True
#BecauseUCount
#HowAboutNowSummer"
2022-12-21 08:30:08+00:00,StandardBankZA,"@Nimsa_Mac Hi NIMSA

We are on it, we will respond shortly."
2022-12-21 08:28:53+00:00,mjoza10,@malukubabe @StandardBankZA Di mamzo🥳🥳🥳
2022-12-21 08:27:48+00:00,anishasingh007,@StandardBankZA #BecauseYouCount True
2022-12-21 08:27:33+00:00,malukubabe,@CanadianRfc @StandardBankZA 👊👊👊👊
2022-12-21 08:27:30+00:00,vijjuzone,"@malukubabe @StandardBankZA Well done, Ma’Gumbi 👍🏽"
2022-12-21 08:27:22+00:00,malukubabe,@_Lutendo_ @StandardBankZA Thanks Lutendo 💕
2022-12-21 08:26:23+00:00,malukubabe,"Wednesday Skontiri therapy done and dusted 💞 still doing it to #HearHerVoice 365days @StandardBankZA 
#RunningWithTumiAC
#RunningWithTumiSole
#FetchYourBody2022
#90DaysWithoutSugar
#IPaintedMyWalk https://t.co/4Yi9SPKAFP"
2022-12-21 08:22:06+00:00,BackStageCiki,"@StandardBankZA True 
#BecauseUCount  #HowAboutNowSummer"
2022-12-21 08:20:11+00:00,StandardBankZA,"@YOLI93_ That is great Yoli 💙, where else have you spent your points? #BecauseUCount #HowAboutNowSummer"
2022-12-21 08:19:25+00:00,Sara2Nice_,@StandardBankZA True #HowAboutNowSummer
2022-12-21 08:18:41+00:00,Kreshen13,@StandardBankZA 😁🍩🍕🍖🍗🍔
2022-12-21 08:15:33+00:00,Thobjaa455378,"@StandardBankZA TRUE
#BecauseUCount
#HowAboutNowSummer"
2022-12-21 08:14:13+00:00,KhuleMalandela,Hello #ucount this is good @StandardBankZA #ItCanBe https://t.co/qYTZfoQqOP
2022-12-21 08:11:42+00:00,MaGatsheniLo,@StandardBankZA 🕺 #HowAboutNowSummer
2022-12-21 08:10:49+00:00,KhuleMalandela,Join #ucount you pay only R25 a month &amp; enjoy cash back @StandardBankZA #ItCanBe https://t.co/IFzSKSlaQI
2022-12-21 08:10:30+00:00,CutestMotherOf3,"@StandardBankZA #BecauseUCount
True"
2022-12-21 08:09:58+00:00,MatsaneTokologo,"@StandardBankZA True
#BecauseUCount"
2022-12-21 08:09:57+00:00,Matome1890,"@StandardBankZA True
#BecauseUCount"
2022-12-21 08:09:45+00:00,CutestMotherOf3,"@StandardBankZA 👟 #HowAboutNowSummer
@StandardBankZA"
2022-12-21 08:09:33+00:00,CutestMotherOf3,@StandardBankZA 👟 #HowAboutNowSummer
2022-12-21 08:08:02+00:00,matildah_boya,@StandardBankZA ✈️ #HowAboutNowSummer
2022-12-21 08:07:35+00:00,NoxJel,@StandardBankZA 🛋️#HowAboutNowSummer
2022-12-21 08:06:33+00:00,KhuleMalandela,"I'm excited about the news, that game is now the part of our Choose Your Own Rewards (CYOR) offering under the Grocery Rewards category. kusazoba mnandi #ucount @StandardBankZA #ItCanBe https://t.co/VOevRSSErZ"
2022-12-21 08:04:26+00:00,Kimma_Girl,"@StandardBankZA @StandardBankZA please reply to dm, it's urgent"
2022-12-21 08:03:48+00:00,chessbabe76,"@StandardBankZA True

#HowAboutNowSummer #BecauseUCount https://t.co/0Nknh2hSVl"
2022-12-21 08:03:08+00:00,wondervilakazi1,"@StandardBankZA #BecauseUCount
True"
2022-12-21 08:01:09+00:00,keatlaretsweSi2,@StandardBankZA True #BecauseUCount
2022-12-21 08:01:05+00:00,TVNDee,"@StandardBankZA #BecauseUCount
True"
2022-12-21 07:59:58+00:00,Memph1s1,"@StandardBankZA True i have done this twice already. 
#BecauseUCount 
#HowAboutNowSummer"
2022-12-21 07:59:24+00:00,hannahnietta,@StandardBankZA 🛋️  #HowAboutNowSummer https://t.co/lapI4hPWR9
2022-12-21 07:57:55+00:00,Farzaana20,@StandardBankZA True #BecauseYouCount #HowAboutNowSummer @StandardBankZA
2022-12-21 07:57:44+00:00,KhuleMalandela,Double Your Rewards Points Mzala ☺️ spend in-store or online using your qualifying @StandardBankZA Credit Card before 15 February 2023. Spend a minimum of R10 000 on your credit card to qualify. #ucount is doing things #ItCanBe https://t.co/P7N1z36pwO
2022-12-21 07:56:20+00:00,nomattermbembe1,@StandardBankZA True #BecauseUcount 🎁
2022-12-21 07:54:42+00:00,MrThobaniMkhize,@malose_lml @RunningWithTum1 @TotalsportsSA @cg_nedbank @Ndumie_Mcyong @StandardBankZA @tumisole Thank you champ ✔️
2022-12-21 07:53:43+00:00,StandardBankZA,@_sinegugum We hear you. Please DM us the case reference numbers so that the team can look into this and investigate this further.
2022-12-21 07:53:23+00:00,StandardBankZA,"@AiyandaGov Hey AiyandaGov, we would really love to reach out and provide you with clarity regarding our Ucount rewards program so you can start earning more points and enjoy the amazing benefits we have to offer. Please DM us and let's get talking.🙂"
2022-12-21 07:53:01+00:00,Mulaudzi_Titus,@StandardBankZA TRUE #BecauseUCount #HowAboutNowSummer
2022-12-21 07:52:53+00:00,KhuleMalandela,"#ucount is closing the year with a bang ,1 Million Rewards Points to be won spend or redeem at @Dischem  Baby City, Car Service City, Click360, @CoastalHire , Courier Connexion, EZ Shuttle, @Game_Stores , PetBabies, @webafrica &amp; @woodfordcarhire. sbwl @StandardBankZA #ItCanBe https://t.co/0q3poyCPuW"
2022-12-21 07:52:37+00:00,Cathie1929,"@StandardBankZA #HowAboutNowSummer

💃💃💃✈️👟🆓🚬🛋️🎠🍉🕺🕺💃💃"
2022-12-21 07:52:31+00:00,MaGatsheniLo,"@StandardBankZA True @StandardBankZA 
#BecauseUCount"
2022-12-21 07:52:20+00:00,MaGatsheniLo,"@StandardBankZA True 
#BecauseUCount @StandardBankZA"
2022-12-21 07:49:27+00:00,tshediso8638,@StandardBankZA True
2022-12-21 07:48:42+00:00,Amanda20006559,"@StandardBankZA True
#BecauseUcount
#HowAboutNowSummer"
2022-12-21 07:47:30+00:00,tshediso8638,@StandardBankZA If I can hear that beep in my phone definitely I'm going to spend the money for my kids stationery and take them to the zoo#howaboutnowsummer
2022-12-21 07:46:58+00:00,CanadianRfc,@malukubabe @StandardBankZA 👌👌👌 https://t.co/pfOw7N64Ge
2022-12-21 07:46:55+00:00,NyanisoM_,@StandardBankZA True @StandardBankZA #BecauseUCount #ItCanBe #HowAboutNowSummer
2022-12-21 07:45:19+00:00,jolpoppy34,"@StandardBankZA TRUE 
#BecauseUCount 
#HowAboutNowSummer 
@StandardBankZA"
2022-12-21 07:44:29+00:00,_sinegugum,"@StandardBankZA He went straight to complaints because this is happening far too often now. If it happens again, it's the ombudsman."
2022-12-21 07:43:48+00:00,BenjaminFreedom,"@StandardBankZA Thank you famo, bless up 💪🏿"
2022-12-21 07:43:27+00:00,LennyZee_Mmenu,@StandardBankZA True #BecauseUCount
2022-12-21 07:43:03+00:00,StandardBankZA,@The__Jurist Thani you for getting back to us with this information. Please provide us with your contact details as well so our team can reach out to you.
2022-12-21 07:42:35+00:00,MsCallana,"@StandardBankZA TRUE ✅✅✅✅✅✅
 #BecauseUCount #HowAboutNowSummer @StandardBankZA https://t.co/CZRcsefYRF"
2022-12-21 07:42:16+00:00,BongyyM,@StandardBankZA TRUE #BecauseUCount
2022-12-21 07:40:56+00:00,Preciou04,"@StandardBankZA True
#BecauseUcount
#HowAboutNowSummer"
2022-12-21 07:40:29+00:00,hannahnietta,"@StandardBankZA True
#BecauseUCount 
#PleaseMayIWin 
@StandardBankZA #HowAboutNowSummer https://t.co/aQWkOghn3s"
2022-12-21 07:38:22+00:00,Siphiwo7,@StandardBankZA @Mrs_Lusanda34 #BecauseUCount #HowAboutNowSummer TRUE
2022-12-21 07:37:58+00:00,Kagiso3113,"@StandardBankZA True
#BecauseUcount
#HowAboutNowSummer"
2022-12-21 07:37:51+00:00,SMShelembs,"@StandardBankZA True
#BecauseUCount 
#PleaseMayIWin 
@StandardBankZA"
2022-12-21 07:37:49+00:00,AiyandaGov,"@StandardBankZA 😂🤣 The #Ucount never worked for me.
I found out that the monthly deduction for the reward was actually all I had as points.
Oksalayo, I am still stuck with @StandardBankZA  despite the fact that I am not impressed by the supposed reward program that I have to pay for monthly"
2022-12-21 07:37:24+00:00,TshilidziMula13,"@StandardBankZA True
#BecauseUCount"
2022-12-21 07:37:23+00:00,raggie_786,@StandardBankZA True #BecauseYouCount
2022-12-21 07:37:01+00:00,raggie_786,@StandardBankZA 🏝⛱️💃 #HowAboutNowSummer
2022-12-21 07:33:39+00:00,StandardBankZA,"@BenjaminFreedom Happy Birthday Fam 😊
We wish you tons of happiness and blessings."
2022-12-21 07:33:39+00:00,BlackSon94,True #BecauseUCount #HowAboutNowSummer @StandardBankZA
2022-12-21 07:33:24+00:00,TholaYende,@StandardBankZA #BecauseUCount True  #HowAboutNowSummer
2022-12-21 07:33:23+00:00,BlackSon94,@StandardBankZA True #BecauseUCount #HowAboutNowSummer @StandardBankZA
2022-12-21 07:31:40+00:00,Mashudu83136669,@StandardBankZA True
2022-12-21 07:31:07+00:00,King_ZA1st,@StandardBankZA ✈️ #HowAboutNowSummer
2022-12-21 07:31:06+00:00,Locardia18,@StandardBankZA ✈️#HowAboutNowSummer
2022-12-21 07:28:40+00:00,yamkelampini,"@StandardBankZA True 

#BecauseUCount
#HowAboutNowSummer https://t.co/ePzjxvzNhw"
2022-12-21 07:28:07+00:00,PStemele,@StandardBankZA 🛋️
2022-12-21 07:28:02+00:00,mjozisto,"@StandardBankZA #BecauseUCount
#HowAboutNowSummer
True"
2022-12-21 07:27:59+00:00,King_ZA1st,"@StandardBankZA True 
#BecauseUCount 
#HowAboutNowSummer"
2022-12-21 07:26:48+00:00,Im_MrGP,"@StandardBankZA True
#BecauseUCount"
2022-12-21 07:26:39+00:00,DaisyMlaza,@StandardBankZA It's True. #BecauseUCount  #HowAboutNowSummer
2022-12-21 07:26:24+00:00,KaydeeRooy,@StandardBankZA #BecauseUCount True
2022-12-21 07:26:12+00:00,StandardBankZA,"@_sinegugum Hi Sine, we're sorry that your father has to go through that. Has he contacted our fraud team?"
2022-12-21 07:25:09+00:00,NdimuThandazile,"@StandardBankZA #BecauseUCount
#HowAboutNowSummer it's TRUE admin"
2022-12-21 07:24:45+00:00,ReltinRooy,@StandardBankZA #BecauseUCount True
2022-12-21 07:24:30+00:00,The__Jurist,"@StandardBankZA - Umlazi Mega City mall, Durban 
- Galleria Mall, Amanzimtoti
- West Street, Durban"
2022-12-21 07:23:11+00:00,BenjaminFreedom,"@StandardBankZA thank you for the birthday gift, asbonge 🍾"
2022-12-21 07:23:03+00:00,igwazangubo,"@StandardBankZA Definitely True #BecauseUCount 
#HowAboutNowSummer"
2022-12-21 07:22:58+00:00,natty_kalipa,"@StandardBankZA That's very much TRUE, you know why? #BecauseUCount"
2022-12-21 07:22:47+00:00,MagdelineConnie,"@StandardBankZA True
#BecauseUCount 
#PleaseMayIWin 
@StandardBankZA"
2022-12-21 07:22:28+00:00,Chromie,@StandardBankZA So True! @StandardBankZA #BecauseUCount #ItCanBe #HowAboutNowSummer #HowAboutNow
2022-12-21 07:21:51+00:00,Simphiwe_001,@StandardBankZA True  #BecauseUCount
2022-12-21 07:21:44+00:00,WindvogelMario,@StandardBankZA 👟 #HowAboutNowSummer
2022-12-21 07:21:10+00:00,SongieRose,@StandardBankZA True #BecauseUCount
2022-12-21 07:20:56+00:00,MhlabaniBongiwe,@StandardBankZA @Prenisha14 The answer is True #BecauseUCount
2022-12-21 07:20:47+00:00,Realt_fxc,"@StandardBankZA True 
#BecauseUCount  #HowAboutNowSummer"
2022-12-21 07:20:15+00:00,StandardBankZA,"@The__Jurist We are sorry for the bad service experienced at one of our branches. We aim to continuously improve our service, please share the name of the branch, location and your phone number for us to have the issue escalated for further investigation."
2022-12-21 07:20:14+00:00,NOKULUN17807167,"@StandardBankZA @Prenisha14 True 
#BecauseUCount"
2022-12-21 07:18:28+00:00,khutsomarota1,@StandardBankZA True
2022-12-21 07:16:53+00:00,Prenisha14,"@StandardBankZA True
#BecauseUCount #HowAboutNowSummer
@StandardBankZA"
2022-12-21 07:16:45+00:00,geralBabygal,"@StandardBankZA Absolutely True #BecauseUCount
#HowAboutNowSummer 🤞🤞"
2022-12-21 07:16:38+00:00,geralBabygal,"@StandardBankZA Absolutely True #BecauseUCount
#HowAboutNowSummer 🤞"
2022-12-21 07:16:28+00:00,angel_mthethwa,@StandardBankZA True #BecauseUCount #HowAboutNowSummer
2022-12-21 07:16:28+00:00,geralBabygal,"@StandardBankZA Absolutely True #BecauseUCount
#HowAboutNowSummer"
2022-12-21 07:16:14+00:00,thatiimafoko,"@StandardBankZA Definitely, after receiving that Instant Money beep. I'll be getting myself wine and a good book."
2022-12-21 07:15:47+00:00,Levis35229207,"@StandardBankZA True
#BecauseUcount
#HowAboutNowSummer"
2022-12-21 07:15:46+00:00,Nokuthula2299,"@StandardBankZA True 
#BecauseUCount 
#HowAboutNowSummer"
2022-12-21 07:15:29+00:00,JosephKgatle100,"@StandardBankZA I will be spending time with my family 
#HowAboutNowSummer 
#ItCanBe"
2022-12-21 07:14:43+00:00,JosephKgatle100,"@StandardBankZA Sleeping 
Family Vibes
Groove
Vacay  
#HowAboutNowSummer"
2022-12-21 07:14:38+00:00,same_ndoda,"Which is the best bank to open a business account?
@FNBSA
@AbsaSouthAfrica
@Nedbank
@StandardBankZA
@tymebankza"
2022-12-21 07:14:35+00:00,StandardBankZA,"@Khuselwa92 That is great  Pretty💙, where else have you spent your points? #BecauseUCount #HowAboutNowSummer"
2022-12-21 07:14:19+00:00,nyackaal_ACE,"@StandardBankZA True
#BecauseUCount 
#PleaseMayIWin 
@StandardBankZA https://t.co/7UR5PhZni6"
